,epoch,iteration,state,direction,action,loss
0,0,0,004,2,af,0.17284115435269085
1,0,1,004,2,al,0.3293337324205773
2,0,2,400,1,al,0.041666666666666664
3,0,3,440,0,af,0.08257460886707559
4,0,4,430,0,af,0.04444456390758126
5,0,5,420,0,al,0.026337794410153176
6,0,6,242,3,ar,0.09601071345099621
7,0,7,420,0,al,0.02645553718007683
8,0,8,242,3,ar,0.09459606806144832
9,0,9,420,0,al,0.0265936725571741
10,0,10,242,3,ar,0.09319339456893665
11,0,11,420,0,al,0.026752505215774144
12,0,12,242,3,ar,0.09180269966351438
13,0,13,420,0,al,0.026932346455451926
14,0,14,242,3,ar,0.09042399274479808
15,0,15,420,0,ar,0.027133514317373136
16,0,16,242,1,ar,0.0890572859496795
17,0,17,420,2,al,0.02735633370310651
18,0,18,242,1,ar,0.08770259418093596
19,0,19,420,2,al,0.02756812908902555
20,0,20,242,1,ar,0.08636222813615495
21,0,21,420,2,al,0.027765829936031623
22,0,22,242,1,ar,0.0850381329932302
23,0,23,420,2,al,0.02797600387689474
24,0,24,242,1,ar,0.08373020557349399
25,0,25,420,2,al,0.028198734557857943
26,0,26,242,1,ar,0.08243834512395799
27,0,27,420,2,al,0.0284341079872424
28,0,28,242,1,ar,0.08116245330362397
29,0,29,420,2,al,0.028682212558238024
30,0,30,242,1,ar,0.07990243417038118
31,0,31,420,2,al,0.02894313907229358
32,0,32,242,1,ar,0.07865819416848467
33,0,33,420,2,al,0.02921698076311376
34,0,34,242,1,ar,0.07742964211661217
35,0,35,420,2,al,0.029503833321270472
36,0,36,242,1,ar,0.07621668919649381
37,0,37,420,2,al,0.029803794919436074
38,0,38,242,1,ar,0.07501924894211079
39,0,39,420,2,ar,0.030116966238246657
40,0,40,242,3,ar,0.07383723722946083
41,0,41,420,0,al,0.030443450492803215
42,0,42,242,3,ar,0.0726705722668853
43,0,43,420,0,al,0.03078335345981988
44,0,44,242,3,ar,0.07151917458595591
45,0,45,420,0,al,0.03113678350542666
46,0,46,242,3,ar,0.07038296703291745
47,0,47,420,0,al,0.03125
48,0,48,242,3,ar,0.06926995956124575
49,0,49,420,0,al,0.03125
50,0,50,242,3,af,0.03464684041977289
51,0,51,232,3,af,0.022521830402707887
52,0,52,222,3,af,0.014151461829776932
53,0,53,212,3,al,0.022476934037084496
54,0,54,321,2,al,0.016935508356643147
55,0,55,232,1,ar,0.03771589863566561
56,0,56,321,2,al,0.01694524329664043
57,0,57,232,1,ar,0.03740342419830539
58,0,58,321,2,al,0.016958725112893435
59,0,59,232,1,ar,0.03709235274971046
60,0,60,321,2,al,0.016975993345887178
61,0,61,232,1,ar,0.036782701118280976
62,0,62,321,2,al,0.01699708795005476
63,0,63,232,1,ar,0.03647448634343433
64,0,64,321,2,ar,0.017022049297930206
65,0,65,232,3,af,0.02094881399562461
66,0,66,222,3,af,0.01298235532309644
67,0,67,212,3,al,0.021077148203663732
68,0,68,321,2,al,0.017071388147448796
69,0,69,232,1,ar,0.03567472919182039
70,0,70,321,2,al,0.01710675318915043
71,0,71,232,1,ar,0.03537177347520439
72,0,72,321,2,al,0.017146137004460004
73,0,73,232,1,ar,0.03507033723575096
74,0,74,321,2,al,0.017189581975341345
75,0,75,232,1,ar,0.034770438749426535
76,0,76,321,2,al,0.01723713092629361
77,0,77,232,1,ar,0.0344720965179253
78,0,78,321,2,al,0.017288827128815937
79,0,79,232,1,al,0.010010771180736117
80,0,80,123,0,al,0.03637752131281793
81,0,81,212,3,al,0.019806896374886435
82,0,82,321,2,al,0.017400397413472265
83,0,83,232,1,ar,0.03357936944984986
84,0,84,321,2,al,0.017464419124652228
85,0,85,232,1,ar,0.033287939354025776
86,0,86,321,2,al,0.017532753265049158
87,0,87,232,1,ar,0.032998155126780664
88,0,88,321,2,al,0.017605445287149968
89,0,89,232,1,ar,0.03271003661367781
90,0,90,321,2,al,0.017682541116955084
91,0,91,232,1,ar,0.03242360390192788
92,0,92,321,2,al,0.01776408715878375
93,0,93,232,1,ar,0.032138877322865855
94,0,94,321,2,al,0.01785013030013241
95,0,95,232,1,ar,0.031855877454454735
96,0,96,321,2,al,0.017940717916586624
97,0,97,232,1,ar,0.03157462512381806
98,0,98,321,2,ar,0.018035897876787475
99,0,99,232,3,al,0.008785520746914485
