,epoch,iteration,state,direction,action,loss
0,26,0,301,0,al,0.03265994852860691
1,26,1,430,3,al,0.023525475964547644
2,26,2,143,2,ar,0.1189680841260821
3,26,3,410,3,al,0.03343983515346593
4,26,4,341,2,ar,0.10507433025337877
5,26,5,430,3,af,0.044975195347876286
6,26,6,420,3,al,0.026264988309499044
7,26,7,242,2,al,0.02037906582354335
8,26,8,024,1,al,0.13438388751459504
9,26,9,202,0,al,0.0455868692703039
10,26,10,420,3,al,0.02646888447418436
11,26,11,242,2,ar,0.0946633100561967
12,26,12,420,3,al,0.026609454866355062
13,26,13,242,2,ar,0.09325648325902304
14,26,14,420,3,al,0.026770837778379103
15,26,15,242,2,ar,0.09186169440812808
16,26,16,420,3,al,0.026953346426341052
17,26,17,242,2,ar,0.09047895320141976
18,26,18,420,3,al,0.027157300809420776
19,26,19,242,2,ar,0.08910827209084411
20,26,20,420,3,al,0.027361896764587033
21,26,21,242,2,ar,0.08775126541638967
22,26,22,420,3,al,0.027545707634401798
23,26,23,242,2,ar,0.08641063107571702
24,26,24,420,3,al,0.027741894947790533
25,26,25,242,2,ar,0.08508626344092292
26,26,26,420,3,al,0.027950539787465433
27,26,27,242,2,ar,0.08377805932190463
28,26,28,420,3,al,0.02817172557310343
29,26,29,242,2,ar,0.0824859179520984
30,26,30,420,3,al,0.028405538083510776
31,26,31,242,2,ar,0.08120974097480775
32,26,32,420,3,al,0.028652065479379627
33,26,33,242,2,ar,0.07994943243011869
34,26,34,420,3,al,0.028911398326643356
35,26,35,242,2,ar,0.07870489874239524
36,26,36,420,3,al,0.029183629620438092
37,26,37,242,2,ar,0.07747604870835191
38,26,38,420,3,al,0.02946885480967795
39,26,39,242,2,ar,0.07626279348569848
40,26,40,420,3,al,0.029767171822251293
41,26,41,242,2,ar,0.07506504658235383
42,26,42,420,3,al,0.03007868109084676
43,26,43,242,2,ar,0.07388272384622564
44,26,44,420,3,al,0.030403485579416203
45,26,45,242,2,ar,0.07271574345555036
46,26,46,420,3,al,0.030741690810283735
47,26,47,242,2,ar,0.07156402590979276
48,26,48,420,3,al,0.031093404891909277
49,26,49,242,2,ar,0.07042749402110085
50,26,50,420,3,al,0.03125
51,26,51,242,2,ar,0.06931274157440913
52,26,52,420,3,al,0.03125
53,26,53,242,2,ar,0.06822442593415119
54,26,54,420,3,al,0.03125
55,26,55,242,2,ar,0.06716193650504128
56,26,56,420,3,al,0.03125
57,26,57,242,2,ar,0.06612467681799979
58,26,58,420,3,al,0.03125
59,26,59,242,2,ar,0.06511206419313902
60,26,60,420,3,al,0.03125
61,26,61,242,2,ar,0.06412352941136422
62,26,62,420,3,al,0.03125
63,26,63,242,2,ar,0.06315851639434396
64,26,64,420,3,al,0.03125
65,26,65,242,2,ar,0.062216481892611336
66,26,66,420,3,af,0.022135416666666668
67,26,67,410,3,al,0.033854166666666664
68,26,68,341,2,ar,0.06542273333738131
69,26,69,430,3,af,0.027002528775860495
70,26,70,420,3,al,0.03125
71,26,71,242,2,ar,0.06077294457129832
72,26,72,420,3,ar,0.03125
73,26,73,242,0,ar,0.059886881438212435
74,26,74,420,1,al,0.03125
75,26,75,242,0,ar,0.059021990213743436
76,26,76,420,1,al,0.03125
77,26,77,242,0,ar,0.05817778148986457
78,26,78,420,1,al,0.03125
79,26,79,242,0,ar,0.05735377711706074
80,26,80,420,1,al,0.03125
81,26,81,242,0,ar,0.05654950993970755
82,26,82,420,1,al,0.03125
83,26,83,242,0,al,0.005996012014374306
84,26,84,024,3,al,0.07779234324932087
85,26,85,202,2,al,0.027971696670933074
86,26,86,420,1,al,0.03125
87,26,87,242,0,ar,0.05459267510863255
88,26,88,420,1,al,0.03125
89,26,89,242,0,ar,0.05385491575461309
90,26,90,420,1,al,0.03125
91,26,91,242,0,ar,0.05313489386797369
92,26,92,420,1,al,0.03125
93,26,93,242,0,ar,0.05243219901057924
94,26,94,420,1,al,0.03125
95,26,95,242,0,ar,0.05174643015326613
96,26,96,420,1,al,0.03125
97,26,97,242,0,ar,0.051077195456864226
98,26,98,420,1,al,0.03125
99,26,99,242,0,ar,0.05042411205856082
