,epoch,iteration,state,direction,action,loss
0,42,0,410,3,al,0.033307264150667586
1,42,1,341,2,ar,0.10683683032487627
2,42,2,430,3,af,0.046019702063324626
3,42,3,420,3,al,0.026175349987766244
4,42,4,242,2,ar,0.09930668094374273
5,42,5,420,3,al,0.026257415771112083
6,42,6,242,2,ar,0.09785391063998006
7,42,7,420,3,al,0.02635957270425654
8,42,8,242,2,ar,0.0964132798365641
9,42,9,420,3,al,0.02648211690720163
10,42,10,242,2,ar,0.09498479016913465
11,42,11,420,3,al,0.0266253509969156
12,42,12,242,2,ar,0.09356844597263562
13,42,13,420,3,al,0.026789584200681133
14,42,14,242,2,ar,0.09216425430769488
15,42,15,420,3,al,0.026975132471851977
16,42,16,242,2,ar,0.09077222498789043
17,42,17,420,3,al,0.02718231860806845
18,42,18,242,2,ar,0.08939237060791566
19,42,19,420,3,al,0.02737193207972884
20,42,20,242,2,ar,0.08802768498130993
21,42,21,420,3,al,0.027557108947028865
22,42,22,242,2,ar,0.08667947943001213
23,42,23,420,3,al,0.027754752723460358
24,42,24,242,2,ar,0.08534764769257204
25,42,25,420,3,al,0.027964945159758572
26,42,26,242,2,ar,0.08403208596411775
27,42,27,420,3,al,0.028187770362264653
28,42,28,242,2,ar,0.08273269288196958
29,42,29,420,3,al,0.02842331481528038
30,42,30,242,2,ar,0.08144936951185182
31,42,31,420,3,al,0.028671667404019927
32,42,32,242,2,ar,0.08018201933469409
33,42,33,420,3,al,0.028932919438166522
34,42,34,242,2,ar,0.07893054823402071
35,42,35,420,3,al,0.02920716467604091
36,42,36,242,2,ar,0.07769486448392118
37,42,37,420,3,al,0.029494499349389008
38,42,38,242,2,ar,0.07647487873760031
39,42,39,420,3,al,0.029795022188797118
40,42,40,242,2,ar,0.07527050401650133
41,42,41,420,3,al,0.030108834449742005
42,42,42,242,2,ar,0.07408165570000018
43,42,43,420,3,al,0.030436039939284676
44,42,44,242,2,ar,0.07290825151566728
45,42,45,420,3,al,0.030776745043415876
46,42,46,242,2,al,0.01003274718420821
47,42,47,024,1,al,0.1009715859539236
48,42,48,202,0,al,0.03323507820713704
49,42,49,420,3,al,0.03125
50,42,50,242,2,ar,0.06980164197319476
51,42,51,420,3,al,0.03125
52,42,52,242,2,ar,0.06870162057769384
53,42,53,420,3,al,0.03125
54,42,54,242,2,af,0.034287188042004306
55,42,55,232,2,ar,0.03801431435280759
56,42,56,321,3,al,0.016938784619989853
57,42,57,232,2,ar,0.03769892085268007
58,42,58,321,3,al,0.016949992237386993
59,42,59,232,2,ar,0.037384934164788414
60,42,60,321,3,af,0.013916497159135607
61,42,61,311,3,ar,0.024739583333333332
62,42,62,133,0,al,0.02022426880206474
63,42,63,113,3,al,0.06922751939021009
64,42,64,311,2,al,0.024739583333333332
65,42,65,331,1,al,0.01367776050899181
66,42,66,133,0,al,0.019182681452102775
67,42,67,113,3,al,0.06751833929905189
68,42,68,311,2,al,0.024739583333333332
69,42,69,331,1,al,0.013486749643647778
70,42,70,133,0,al,0.01820259530410879
71,42,71,113,3,al,0.06588411866135364
72,42,72,311,2,al,0.024739583333333332
73,42,73,331,1,al,0.013333183916941506
74,42,74,133,0,al,0.017280352918387167
75,42,75,113,3,al,0.0643211446163275
76,42,76,311,2,al,0.024739583333333332
77,42,77,331,1,al,0.013213806977374185
78,42,78,133,0,al,0.01641251673429307
79,42,79,113,3,al,0.06282590409818214
80,42,80,311,2,al,0.024739583333333332
81,42,81,331,1,al,0.01312559350463857
82,42,82,133,0,al,0.015595855643444201
83,42,83,113,3,al,0.06139507236447955
84,42,84,311,2,al,0.024739583333333332
85,42,85,331,1,al,0.01306573400532897
86,42,86,133,0,al,0.01482733240377384
87,42,87,113,3,al,0.06002550222090979
88,42,88,311,2,al,0.024739583333333332
89,42,89,331,1,al,0.013031620586491224
90,42,90,133,0,al,0.014104091839515174
91,42,91,113,3,af,0.021350184340049427
92,42,92,103,3,al,0.10909091367582414
93,42,93,410,2,al,0.033854166666666664
94,42,94,341,1,ar,0.05961390784698484
95,42,95,430,2,af,0.026191204793701735
96,42,96,420,2,al,0.03125
97,42,97,242,1,ar,0.054775902162012356
98,42,98,420,2,al,0.03125
99,42,99,242,1,ar,0.05403462749249233
