,epoch,iteration,state,direction,action,loss
0,46,0,034,1,al,0.10258568213066305
1,46,1,103,0,ar,0.06552436570683964
2,46,2,014,1,al,0.22824670433223293
3,46,3,301,0,al,0.03256232746791609
4,46,4,430,3,af,0.044806692178508335
5,46,5,420,3,al,0.02628970142436329
6,46,6,242,2,ar,0.09634535117267055
7,46,7,420,3,al,0.02639770256985428
8,46,8,242,2,ar,0.0949325518960951
9,46,9,420,3,al,0.026525848518108176
10,46,10,242,2,ar,0.09353164726926226
11,46,11,420,3,al,0.02667443939063358
12,46,12,242,2,ar,0.09214264281300548
13,46,13,420,3,af,0.02405798884939235
14,46,14,410,3,al,0.033854166666666664
15,46,15,341,2,ar,0.09606352339293923
16,46,16,430,3,af,0.039901654451504
17,46,17,420,3,al,0.02716218355729361
18,46,18,242,2,ar,0.08885161669869406
19,46,19,420,3,al,0.027387941057021217
20,46,20,242,2,ar,0.08749883361691624
21,46,21,420,3,al,0.027596581961758293
22,46,22,242,2,ar,0.0861607707260817
23,46,23,420,3,al,0.027796170072110205
24,46,24,242,2,ar,0.08483896437454054
25,46,25,420,3,al,0.028008249722994493
26,46,26,242,2,ar,0.08353331180374242
27,46,27,420,3,al,0.028232905031153426
28,46,28,242,2,ar,0.08224371267932094
29,46,29,420,3,al,0.028470222480976526
30,46,30,242,2,ar,0.08097006907751332
31,46,31,420,3,al,0.028720290947422882
32,46,32,242,2,af,0.04236746654672854
33,46,33,232,2,al,0.016237424754098485
34,46,34,123,1,al,0.05280882891202268
35,46,35,212,0,al,0.027687780575389287
36,46,36,321,3,al,0.017607123139917847
37,46,37,232,2,ar,0.04489436302887515
38,46,38,321,3,al,0.017510970998535675
39,46,39,232,2,ar,0.0443877873994033
40,46,40,321,3,al,0.01742398115996532
41,46,41,232,2,al,0.014984831636002892
42,46,42,123,1,al,0.0497718992199063
43,46,43,212,0,al,0.02603685038255395
44,46,44,321,3,al,0.01726340579066751
45,46,45,232,2,ar,0.04283182411044695
46,46,46,321,3,al,0.017202447701106575
47,46,47,232,2,ar,0.042389000356272764
48,46,48,321,3,al,0.01714869570646886
49,46,49,232,2,ar,0.041959824561803936
50,46,50,321,3,al,0.01710174353882358
51,46,51,232,2,ar,0.04154383109016894
52,46,52,321,3,al,0.017061204548854635
53,46,53,232,2,ar,0.04114057179021144
54,46,54,321,3,al,0.017026710812094926
55,46,55,232,2,ar,0.04074961529348751
56,46,56,321,3,al,0.016997912275009398
57,46,57,232,2,ar,0.04037054634084252
58,46,58,321,3,al,0.016974475939151742
59,46,59,232,2,ar,0.040002965137278794
60,46,60,321,3,al,0.01695608508169983
61,46,61,232,2,ar,0.039646486733882824
62,46,62,321,3,al,0.01694243851075181
63,46,63,232,2,ar,0.039300740435636014
64,46,64,321,3,ar,0.016933249853837855
65,46,65,232,0,ar,0.038965369233987496
66,46,66,321,1,al,0.01692824687817227
67,46,67,232,0,ar,0.038640029263115924
68,46,68,321,1,al,0.016927170841236936
69,46,69,232,0,ar,0.038322609293939394
70,46,70,321,1,al,0.016929800099536655
71,46,71,232,0,ar,0.03800655472203774
72,46,72,321,1,al,0.016936116121276632
73,46,73,232,0,ar,0.037691881885762744
74,46,74,321,1,al,0.01694615783489767
75,46,75,232,0,ar,0.037378607329705
76,46,76,321,1,ar,0.0169599645769393
77,46,77,232,2,ar,0.037066747806777885
78,46,78,321,3,al,0.016977576096130757
79,46,79,232,2,ar,0.03675632028032366
80,46,80,321,3,al,0.0169990325575264
81,46,81,232,2,ar,0.036447341926243
82,46,82,321,3,al,0.017024374546686125
83,46,83,232,2,ar,0.036139830135148925
84,46,84,321,3,al,0.01705364307390123
85,46,85,232,2,ar,0.03583380251454344
86,46,86,321,3,al,0.01708687957846644
87,46,87,232,2,ar,0.035529276891019146
88,46,88,321,3,al,0.01712412593299845
89,46,89,232,2,ar,0.03522627131248484
90,46,90,321,3,al,0.017165424447801638
91,46,91,232,2,ar,0.03492480405041586
92,46,92,321,3,af,0.013391009784243789
93,46,93,311,3,al,0.024739583333333332
94,46,94,331,2,al,0.013420717117988782
95,46,95,133,1,al,0.01704702060861855
96,46,96,113,0,al,0.06346694289408482
97,46,97,311,3,al,0.024739583333333332
98,46,98,331,2,al,0.013283327368466444
99,46,99,133,1,al,0.01618489697763784
