,epoch,iteration,state,direction,action,loss
0,96,0,311,2,al,0.02486463890489417
1,96,1,331,1,al,0.028351695513104843
2,96,2,133,0,al,0.047821906816987725
3,96,3,113,3,al,0.1059043709261283
4,96,4,311,2,ar,0.014681828366879071
5,96,5,133,3,al,0.045583223383601164
6,96,6,113,2,al,0.10295704751992334
7,96,7,311,1,al,0.024134233551568227
8,96,8,331,0,af,0.05063507241266411
9,96,9,321,0,al,0.021386171133258972
10,96,10,232,3,ar,0.05714058427591109
11,96,11,321,0,al,0.02101986144245817
12,96,12,232,3,ar,0.056240211394321914
13,96,13,321,0,al,0.020676685259831545
14,96,14,232,3,ar,0.05536976800387755
15,96,15,321,0,al,0.020355487072105573
16,96,16,232,3,ar,0.054528156962673636
17,96,17,321,0,al,0.020055164882859834
18,96,18,232,3,af,0.034664018349788626
19,96,19,222,3,af,0.023358896453709612
20,96,20,212,3,af,0.013962747215873983
21,96,21,202,3,al,0.04139608522510931
22,96,22,420,2,al,0.027446332638933656
23,96,23,242,1,af,0.04790452902425326
24,96,24,232,1,ar,0.051489541680576296
25,96,25,321,2,al,0.019064566760611527
26,96,26,232,1,ar,0.05077510595136458
27,96,27,321,2,al,0.018852271667844357
28,96,28,232,1,ar,0.05008384280044812
29,96,29,321,2,al,0.018655310972494933
30,96,30,232,1,ar,0.04941492126068867
31,96,31,321,2,al,0.018472892138203162
32,96,32,232,1,ar,0.04876754277150495
33,96,33,321,2,al,0.01830425976660004
34,96,34,232,1,af,0.030182227323021355
35,96,35,222,1,af,0.01986929456708463
36,96,36,212,1,al,0.02922931273506005
37,96,37,321,0,al,0.018027811811482514
38,96,38,232,3,ar,0.04704230057182888
39,96,39,321,0,al,0.01789450829673638
40,96,40,232,3,ar,0.046470765994943077
41,96,41,321,0,al,0.017772406203040696
42,96,42,232,3,ar,0.04591732528280146
43,96,43,321,0,al,0.017660907530127206
44,96,44,232,3,ar,0.04538134420851401
45,96,45,321,0,al,0.017559442620933802
46,96,46,232,3,ar,0.044862212858763795
47,96,47,321,0,al,0.017467468878028983
48,96,48,232,3,al,0.015244831272046738
49,96,49,123,2,al,0.050353120673427086
50,96,50,212,1,al,0.02616694272880896
51,96,51,321,0,al,0.017297477034873814
52,96,52,232,3,al,0.014635641673866004
53,96,53,123,2,al,0.04883291293586664
54,96,54,212,1,af,0.008330585313169011
55,96,55,202,1,al,0.03397131309121139
56,96,56,420,0,al,0.030421630742389613
57,96,57,242,3,af,0.03803296632717973
58,96,58,232,3,ar,0.04156522367598674
59,96,59,321,0,al,0.01704986315863164
60,96,60,232,3,ar,0.041163487912257525
61,96,61,321,0,al,0.01701710034014196
62,96,62,232,3,ar,0.04077398917221736
63,96,63,321,0,al,0.01698995305853718
64,96,64,232,3,ar,0.040396315043382015
65,96,65,321,0,al,0.01696809197040973
66,96,66,232,3,ar,0.040030068451997865
67,96,67,321,0,al,0.016951203841323825
68,96,68,232,3,ar,0.03967486705057275
69,96,69,321,0,al,0.016938990808676956
70,96,70,232,3,ar,0.03933034263103686
71,96,71,321,0,al,0.016931169677433057
72,96,72,232,3,ar,0.03899614056242288
73,96,73,321,0,al,0.01692747124726784
74,96,74,232,3,ar,0.03867191925200455
75,96,75,321,0,al,0.016927639669732382
76,96,76,232,3,ar,0.038352860629408354
77,96,77,321,0,al,0.016931509604342726
78,96,78,232,3,ar,0.03803518624785154
79,96,79,321,0,al,0.016939100821910347
80,96,80,232,3,ar,0.03771891255402481
81,96,81,321,0,al,0.01695045251247317
82,96,82,232,3,ar,0.037404056202118265
83,96,83,321,0,al,0.016965604276642263
84,96,84,232,3,af,0.02163444761342856
85,96,85,222,3,af,0.013393696962159966
86,96,86,212,3,al,0.02128099979253356
87,96,87,321,2,al,0.016999567973304163
88,96,88,232,1,ar,0.03657531827730715
89,96,89,321,2,al,0.017025080987630125
90,96,90,232,1,ar,0.036265712759971196
91,96,91,321,2,al,0.017054544467177017
92,96,92,232,1,ar,0.035957605872748745
93,96,93,321,2,al,0.017087999998720547
94,96,94,232,1,ar,0.03565101549215733
95,96,95,321,2,al,0.017125489603679447
96,96,96,232,1,ar,0.035345959716697496
97,96,97,321,2,al,0.017167055742491177
98,96,98,232,1,ar,0.03504245686910667
99,96,99,321,2,al,0.017212741319035395
