,epoch,iteration,state,direction,action,loss
0,4,0,341,3,ar,0.10686899122769082
1,4,1,430,0,af,0.04606492291260739
2,4,2,420,0,al,0.026171723634030874
3,4,3,242,3,ar,0.09933321605792993
4,4,4,420,0,al,0.02625272726384345
5,4,5,242,3,ar,0.09788117293130988
6,4,6,420,0,al,0.026353784055762528
7,4,7,242,3,ar,0.0964412557542987
8,4,8,420,0,al,0.02647518939358273
9,4,9,242,3,ar,0.0950134659745644
10,4,10,420,0,al,0.02661724514257023
11,4,11,242,3,ar,0.09359780773353854
12,4,12,420,0,al,0.026780259762492317
13,4,13,242,3,af,0.051164196377090986
14,4,14,232,3,af,0.03560431880149655
15,4,15,222,3,ar,0.028105319435305077
16,4,16,222,0,af,0.02391496299911976
17,4,17,212,0,al,0.03445323201699415
18,4,18,321,3,al,0.01973659202682943
19,4,19,232,2,ar,0.05295133961083779
20,4,20,321,3,al,0.01947690112833655
21,4,21,232,2,af,0.033429711538886624
22,4,22,222,2,af,0.02248044930855868
23,4,23,212,2,al,0.032582509334007775
24,4,24,321,1,al,0.019042482135005808
25,4,25,232,0,ar,0.050846766721237245
26,4,26,321,1,al,0.01883121414020552
27,4,27,232,0,al,0.018635609132579292
28,4,28,123,3,al,0.058439975062990625
29,4,29,212,2,al,0.030735855324708208
30,4,30,321,1,al,0.018430577403401913
31,4,31,232,0,ar,0.04869586489041388
32,4,32,321,1,al,0.018264905398050573
33,4,33,232,0,ar,0.04807215484854938
34,4,34,321,1,al,0.018112170727769654
35,4,35,232,0,ar,0.047468381227589666
36,4,36,321,1,al,0.01797169273764889
37,4,37,232,0,ar,0.04688383874562944
38,4,38,321,1,al,0.0178428228764105
39,4,39,232,0,al,0.01636466553461163
40,4,40,123,3,al,0.0532611171173577
41,4,41,212,2,ar,0.007522116665357022
42,4,42,123,3,al,0.05228811306569792
43,4,43,212,2,al,0.02722638104073467
44,4,44,321,1,al,0.017486767137170657
45,4,45,232,0,ar,0.044442958197993654
46,4,46,321,1,al,0.017401879720678092
47,4,47,232,0,ar,0.04395281566110171
48,4,48,321,1,al,0.017325574674856282
49,4,49,232,0,ar,0.043477934268736994
50,4,50,321,1,al,0.017257378701130862
51,4,51,232,0,ar,0.04301778780906442
52,4,52,321,1,al,0.017196841188891813
53,4,53,232,0,ar,0.04257186999260345
54,4,54,321,1,al,0.017143533184322417
55,4,55,232,0,af,0.02547205498020766
56,4,56,222,0,af,0.016317855877751045
57,4,57,212,0,al,0.024791524696165797
58,4,58,321,3,ar,0.017063599133140043
59,4,59,232,0,ar,0.04138843196119048
60,4,60,321,1,al,0.01702856565757296
61,4,61,232,0,ar,0.04099256647086322
62,4,62,321,1,al,0.016999304106694507
63,4,63,232,0,ar,0.0406087424510134
64,4,64,321,1,al,0.016975476931916467
65,4,65,232,0,ar,0.04023655469184026
66,4,66,321,1,al,0.016956763085899964
67,4,67,232,0,ar,0.0398756130377989
68,4,68,321,1,al,0.016942857267364032
69,4,69,232,0,ar,0.0395255417868742
70,4,70,321,1,al,0.01693346919958685
71,4,71,232,0,ar,0.039185979114982734
72,4,72,321,1,al,0.01692832294110264
73,4,73,232,0,ar,0.038856576524415494
74,4,74,321,1,al,0.016927156227164362
75,4,75,232,0,ar,0.03853536550013679
76,4,76,321,1,ar,0.016929741718966634
77,4,77,232,2,ar,0.0382155455417438
78,4,78,321,3,al,0.01693605749340407
79,4,79,232,2,ar,0.03789713313414004
80,4,80,321,3,al,0.01694614282056573
81,4,81,232,2,ar,0.037580144970413835
82,4,82,321,3,al,0.01696003738216958
83,4,83,232,2,ar,0.03726459795393853
84,4,84,321,3,af,0.013859754916990237
85,4,85,311,3,al,0.024739583333333332
86,4,86,331,2,al,0.013945613721061803
87,4,87,133,1,al,0.019689477502759015
88,4,88,113,0,al,0.06759596458987628
89,4,89,311,3,al,0.024739583333333332
90,4,90,331,2,al,0.013710858894367385
91,4,91,133,1,al,0.018674132184741624
92,4,92,113,0,al,0.06592924873488816
93,4,93,311,3,al,0.024739583333333332
94,4,94,331,2,al,0.013516491632264776
95,4,95,133,1,al,0.017718941046510308
96,4,96,113,0,al,0.06433581482862177
97,4,97,311,3,al,0.024739583333333332
98,4,98,331,2,al,0.01335906596840167
99,4,99,133,1,al,0.016820318755341474
