,epoch,iteration,state,direction,action,loss
0,28,0,301,3,al,0.03265994852860691
1,28,1,430,2,ar,0.04453188551092615
2,28,2,341,3,ar,0.10636501142905445
3,28,3,430,0,af,0.04569310822167109
4,28,4,420,0,al,0.026201390051184482
5,28,5,242,3,ar,0.0989074143678324
6,28,6,420,0,al,0.026290436417454943
7,28,7,242,3,ar,0.09745642070427392
8,28,8,420,0,al,0.026399710685252657
9,28,9,242,3,ar,0.09601759154864166
10,28,10,420,0,af,0.02464358024326162
11,28,11,410,0,al,0.033854166666666664
12,28,12,341,3,ar,0.09937473461621903
13,28,13,430,0,af,0.04142155922409887
14,28,14,420,0,af,0.024127992840343195
15,28,15,410,0,al,0.033854166666666664
16,28,16,341,3,ar,0.09715692732333588
17,28,17,430,0,ar,0.039332197198311866
18,28,18,341,1,ar,0.09530427210359323
19,28,19,430,2,af,0.03900210410092935
20,28,20,420,2,al,0.027373194269132706
21,28,21,242,1,ar,0.08888606537809317
22,28,22,420,2,al,0.02756011659211888
23,28,23,242,1,ar,0.08751738358570398
24,28,24,420,2,al,0.027759721499619996
25,28,25,242,1,ar,0.08616533919137663
26,28,26,420,2,ar,0.027972092358456966
27,28,27,242,3,ar,0.084829826762986
28,28,28,420,0,al,0.028197314937865814
29,28,29,242,3,ar,0.08351074335858062
30,28,30,420,0,al,0.028435477432334034
31,28,31,242,3,ar,0.08220798851227042
32,28,32,420,0,al,0.02868667048504869
33,28,33,242,3,ar,0.08092146422072184
34,28,34,420,0,al,0.028950987211963528
35,28,35,242,3,ar,0.0796510749302541
36,28,36,420,0,al,0.02922852322649273
37,28,37,242,3,ar,0.07839672752453355
38,28,38,420,0,al,0.02951937666483878
39,28,39,242,3,ar,0.07715833131285858
40,28,40,420,0,al,0.029823648211962792
41,28,41,242,3,ar,0.07593579801903604
42,28,42,420,0,al,0.030141441128205302
43,28,43,242,3,ar,0.07472904177084068
44,28,44,420,0,al,0.030472861276565854
45,28,45,242,3,ar,0.0735379790900569
46,28,46,420,0,al,0.030818017150650346
47,28,47,242,3,ar,0.07236252888309881
48,28,48,420,0,al,0.03117701990329508
49,28,49,242,3,ar,0.07120261243220385
50,28,50,420,0,al,0.03125
51,28,51,242,3,ar,0.07006778898548524
52,28,52,420,0,al,0.03125
53,28,53,242,3,ar,0.06895989689304408
54,28,54,420,0,al,0.03125
55,28,55,242,3,ar,0.06787831361259612
56,28,56,420,0,al,0.03125
57,28,57,242,3,ar,0.06682243102047264
58,28,58,420,0,al,0.03125
59,28,59,242,3,ar,0.06579165506706251
60,28,60,420,0,al,0.03125
61,28,61,242,3,ar,0.06478540544108248
62,28,62,420,0,al,0.03125
63,28,63,242,3,ar,0.06380311524242674
64,28,64,420,0,al,0.03125
65,28,65,242,3,ar,0.06284423066334698
66,28,66,420,0,al,0.03125
67,28,67,242,3,ar,0.06190821067772867
68,28,68,420,0,al,0.03125
69,28,69,242,3,ar,0.06099452673823347
70,28,70,420,0,al,0.03125
71,28,71,242,3,al,0.006825872808018521
72,28,72,024,2,al,0.08555659812612237
73,28,73,202,1,al,0.028981274621065967
74,28,74,420,0,af,0.022135416666666668
75,28,75,410,0,al,0.033854166666666664
76,28,76,341,3,ar,0.062441568677130486
77,28,77,430,0,af,0.026415031226983007
78,28,78,420,0,al,0.03125
79,28,79,242,3,ar,0.05829942118005369
80,28,80,420,0,al,0.03125
81,28,81,242,3,ar,0.057471406958072485
82,28,82,420,0,al,0.03125
83,28,83,242,3,ar,0.05666324293046069
84,28,84,420,0,al,0.03125
85,28,85,242,3,af,0.027037982470389632
86,28,86,232,3,ar,0.030385086818048874
87,28,87,321,0,al,0.018605430379254346
88,28,88,232,3,ar,0.03011083015603197
89,28,89,321,0,al,0.01873102404361562
90,28,90,232,3,ar,0.02983850402959647
91,28,91,321,0,af,0.013083229932540389
92,28,92,311,0,al,0.024739583333333332
93,28,93,331,3,al,0.013107401938037909
94,28,94,133,2,al,0.012884287625433042
95,28,95,113,1,al,0.057310307131876785
96,28,96,311,0,al,0.024739583333333332
97,28,97,331,3,al,0.013179754091799492
98,28,98,133,2,al,0.01223083233596114
99,28,99,113,1,ar,0.020905667826730197
