,epoch,iteration,state,direction,action,loss
0,68,0,113,2,al,0.10796095817867013
1,68,1,311,1,al,0.02467149389702941
2,68,2,331,0,al,0.027675232036967107
3,68,3,133,3,al,0.04670623602814345
4,68,4,113,2,al,0.10437645209128227
5,68,5,311,1,al,0.024271434739668363
6,68,6,331,0,al,0.026067855462156935
7,68,7,133,3,al,0.04411568866655589
8,68,8,113,2,al,0.10099605487387635
9,68,9,311,1,al,0.023961737009249476
10,68,10,331,0,al,0.02461677513833695
11,68,11,133,3,al,0.04169980801713963
12,68,12,113,2,al,0.09780654567498574
13,68,13,311,1,al,0.02373237815428721
14,68,14,331,0,al,0.023308049103976977
15,68,15,133,3,al,0.039445926373340226
16,68,16,113,2,al,0.09479564233932608
17,68,17,311,1,al,0.02357426522355079
18,68,18,331,0,al,0.022128926827417822
19,68,19,133,3,al,0.03734234192104145
20,68,20,113,2,al,0.09195192955685483
21,68,21,311,1,al,0.023479153838579764
22,68,22,331,0,al,0.021067748821279736
23,68,23,133,3,al,0.03537824187977685
24,68,24,113,2,al,0.08926479289272289
25,68,25,311,1,al,0.02343957414352536
26,68,26,331,0,al,0.02011385479117454
27,68,27,133,3,ar,0.0745570584465876
28,68,28,311,0,al,0.0234399862814665
29,68,29,331,3,al,0.019540902365400403
30,68,30,133,2,al,0.03242249757724548
31,68,31,113,1,al,0.08522387195846877
32,68,32,311,0,al,0.023476893762051223
33,68,33,331,3,al,0.01871986858184724
34,68,34,133,2,al,0.030742711571039402
35,68,35,113,1,al,0.08284735518822105
36,68,36,311,0,al,0.02355584035627338
37,68,37,331,3,ar,0.04374963990137376
38,68,38,331,0,af,0.03676048054978868
39,68,39,321,0,al,0.017636843031511393
40,68,40,232,3,ar,0.0446651809981492
41,68,41,321,0,al,0.017538804194762742
42,68,42,232,3,ar,0.044162407698456224
43,68,43,321,0,al,0.017449924687567033
44,68,44,232,3,ar,0.04367534798889927
45,68,45,321,0,al,0.01736970670235837
46,68,46,232,3,ar,0.043203458096873815
47,68,47,321,0,al,0.01729767615076259
48,68,48,232,3,ar,0.04274621488800495
49,68,49,321,0,al,0.01723338158884376
50,68,50,232,3,ar,0.04230311503034409
51,68,51,321,0,al,0.017176393190222034
52,68,52,232,3,ar,0.04187367419394128
53,68,53,321,0,al,0.017126301764923548
54,68,54,232,3,af,0.02494589858518508
55,68,55,222,3,af,0.01583139504836181
56,68,56,212,3,al,0.024322311667989135
57,68,57,321,2,al,0.017052115444079516
58,68,58,232,1,ar,0.0407416048229395
59,68,59,321,2,al,0.017019349434916658
60,68,60,232,1,ar,0.04035998972710149
61,68,61,321,2,al,0.016992096297827646
62,68,62,232,1,ar,0.039989948663991325
63,68,63,321,2,al,0.01697003363626673
64,68,64,232,1,ar,0.039631093449037605
65,68,65,321,2,al,0.01695285479819221
66,68,66,232,1,ar,0.039283050278383816
67,68,67,321,2,al,0.016940268156465547
68,68,68,232,1,ar,0.038945459156415736
69,68,69,321,2,al,0.016931996421304905
70,68,70,232,1,ar,0.03861797334718191
71,68,71,321,2,al,0.016927775983371706
72,68,72,232,1,ar,0.03830025884867496
73,68,73,321,2,al,0.016927356286132376
74,68,74,232,1,ar,0.03798887955642772
75,68,75,321,2,al,0.016930547421845892
76,68,76,232,1,ar,0.03767882931444099
77,68,77,321,2,al,0.016937353276857383
78,68,78,232,1,ar,0.0373701241321548
79,68,79,321,2,al,0.016947812054593513
80,68,80,232,1,ar,0.037062780220832876
81,68,81,321,2,al,0.01696196235842299
82,68,82,232,1,ar,0.03675681399560083
83,68,83,321,2,al,0.01697984319565988
84,68,84,232,1,ar,0.03645224207750584
85,68,85,321,2,al,0.01700149398161035
86,68,86,232,1,ar,0.03614908129559974
87,68,87,321,2,al,0.01702695454366332
88,68,88,232,1,ar,0.03584734868904473
89,68,89,321,2,al,0.0170562651254255
90,68,90,232,1,ar,0.03554706150924261
91,68,91,321,2,al,0.01708946639090141
92,68,92,232,1,ar,0.035248237221987555
93,68,93,321,2,al,0.017126599428718903
94,68,94,232,1,ar,0.03495089350964226
95,68,95,321,2,al,0.017167705756400656
96,68,96,232,1,ar,0.03465504827333871
97,68,97,321,2,al,0.017212827324682333
98,68,98,232,1,ar,0.03436071963520334
99,68,99,321,2,al,0.017262006521877774
