,epoch,iteration,state,direction,action,loss
0,16,0,014,2,al,0.23365762271008927
1,16,1,301,1,al,0.03260561082820627
2,16,2,430,0,af,0.04623330194634154
3,16,3,420,0,al,0.02616172464507854
4,16,4,242,3,ar,0.09903847344967098
5,16,5,420,0,al,0.02623954732824535
6,16,6,242,3,ar,0.09759557414253146
7,16,7,420,0,al,0.026337234794279758
8,16,8,242,3,ar,0.09616469016602236
9,16,9,420,0,al,0.026455079669541554
10,16,10,242,3,ar,0.09474582286133992
11,16,11,420,0,al,0.026593381001466642
12,16,12,242,3,ar,0.09333897623737168
13,16,13,420,0,ar,0.02675244437051941
14,16,14,242,1,ar,0.09194415699675111
15,16,15,420,2,al,0.02693258200452124
16,16,16,242,1,ar,0.0905613745627869
17,16,17,420,2,al,0.02713411289540497
18,16,18,242,1,ar,0.08919064110728035
19,16,19,420,2,al,0.027346953081355183
20,16,20,242,1,af,0.04804734977550046
21,16,21,232,1,ar,0.05177134988472116
22,16,22,321,2,al,0.019165057096819163
23,16,23,232,1,ar,0.051046307787484015
24,16,24,321,2,al,0.018945516485609635
25,16,25,232,1,ar,0.050344839830608536
26,16,26,321,2,al,0.018741693269130843
27,16,27,232,1,ar,0.049666098753895487
28,16,28,321,2,al,0.018552776415246112
29,16,29,232,1,ar,0.049009270398251
30,16,30,321,2,al,0.018377992889803227
31,16,31,232,1,ar,0.04837357233504328
32,16,32,321,2,al,0.01821660594014315
33,16,33,232,1,ar,0.04775825255472149
34,16,34,321,2,al,0.018067913455535226
35,16,35,232,1,ar,0.04716258821202215
36,16,36,321,2,al,0.01793124640104438
37,16,37,232,1,ar,0.0465858844252184
38,16,38,321,2,ar,0.017805967321501647
39,16,39,232,3,ar,0.04602747312698636
40,16,40,321,0,al,0.017691468912404824
41,16,41,232,3,ar,0.04548671196457856
42,16,42,321,0,al,0.01758717265472501
43,16,43,232,3,ar,0.04496298324710313
44,16,44,321,0,al,0.017492527510735687
45,16,45,232,3,ar,0.04445569293780993
46,16,46,321,0,al,0.01740700867811561
47,16,47,232,3,ar,0.043964269689383974
48,16,48,321,0,al,0.017330116399703503
49,16,49,232,3,ar,0.04348816392033918
50,16,50,321,0,ar,0.017261374826404538
51,16,51,232,1,ar,0.043026846930693474
52,16,52,321,2,al,0.017200330930863702
53,16,53,232,1,ar,0.04257981005519149
54,16,54,321,2,al,0.017146553469630618
55,16,55,232,1,ar,0.04214656385242118
56,16,56,321,2,al,0.017099631991645294
57,16,57,232,1,ar,0.04172663732824469
58,16,58,321,2,af,0.015284456070729533
59,16,59,311,2,al,0.024032509554774137
60,16,60,331,1,al,0.015496884122522021
61,16,61,133,0,al,0.024390210728157096
62,16,62,113,3,al,0.07487667127462282
63,16,63,311,2,al,0.02420235657820563
64,16,64,331,1,al,0.015056921853485401
65,16,65,133,0,al,0.023116619223453677
66,16,66,113,3,al,0.07291411625312458
67,16,67,311,2,al,0.02438832079437858
68,16,68,331,1,al,0.014669134818809234
69,16,69,133,0,al,0.02190988716239541
70,16,70,113,3,al,0.07102630489011827
71,16,71,311,2,al,0.024588930931297995
72,16,72,331,1,al,0.014330264159323992
73,16,73,133,0,al,0.02076673885020914
74,16,74,113,3,al,0.06921016625876436
75,16,75,311,2,ar,0.024739583333333332
76,16,76,133,3,al,0.019574341142991284
77,16,77,113,2,al,0.06726536817390849
78,16,78,311,1,al,0.024739583333333332
79,16,79,331,0,al,0.013753504848477163
80,16,80,133,3,al,0.018565356367954807
81,16,81,113,2,al,0.06560833759704339
82,16,82,311,1,al,0.024739583333333332
83,16,83,331,0,al,0.013553098135856811
84,16,84,133,3,al,0.017616126737141562
85,16,85,113,2,al,0.06402411183800728
86,16,86,311,1,al,0.024739583333333332
87,16,87,331,0,al,0.013389703410169684
88,16,88,133,3,al,0.016723093639203997
89,16,89,113,2,ar,0.02519147839243065
90,16,90,113,3,al,0.061916511380446314
91,16,91,311,2,al,0.024739583333333332
92,16,92,331,1,al,0.013218100744264154
93,16,93,133,0,al,0.015569880384316946
94,16,94,113,3,al,0.060492669012272286
95,16,95,311,2,al,0.024739583333333332
96,16,96,331,1,al,0.013130682160028648
97,16,97,133,0,al,0.01479815001047509
98,16,98,113,3,al,0.059130125812663976
99,16,99,311,2,al,0.024739583333333332
