,epoch,iteration,state,direction,action,loss
0,58,0,410,1,al,0.033307264150667586
1,58,1,341,0,ar,0.10683683032487627
2,58,2,430,1,af,0.046019702063324626
3,58,3,420,1,al,0.026175349987766244
4,58,4,242,0,ar,0.09930668094374273
5,58,5,420,1,al,0.026257415771112083
6,58,6,242,0,ar,0.09785391063998006
7,58,7,420,1,al,0.02635957270425654
8,58,8,242,0,ar,0.0964132798365641
9,58,9,420,1,al,0.02648211690720163
10,58,10,242,0,al,0.019187294881543967
11,58,11,024,3,al,0.13124319273350596
12,58,12,202,2,al,0.0442195567766425
13,58,13,420,1,al,0.026752287970285903
14,58,14,242,0,ar,0.09213743875928132
15,58,15,420,1,al,0.02693265330395397
16,58,16,242,0,ar,0.09075072237485671
17,58,17,420,1,al,0.02713446572465827
18,58,18,242,0,ar,0.08937609180652158
19,58,19,420,1,al,0.02734765678032264
20,58,20,242,0,ar,0.08801435602415404
21,58,21,420,1,af,0.023263077919092986
22,58,22,410,1,af,0.020833333333333332
23,58,23,400,1,al,0.041666666666666664
24,58,24,440,0,af,0.07069546000638145
25,58,25,430,0,af,0.03760212499852323
26,58,26,420,0,ar,0.027703159041984973
27,58,27,242,1,ar,0.08564190215796486
28,58,28,420,2,al,0.02791022534015419
29,58,29,242,1,ar,0.08432255904721016
30,58,30,420,2,al,0.028129913841955814
31,58,31,242,1,ar,0.0830194047557469
32,58,32,420,2,al,0.028362310749466504
33,58,33,242,1,ar,0.08173233997692939
34,58,34,420,2,al,0.028607504665025308
35,58,35,242,1,ar,0.08046126782310788
36,58,36,420,2,al,0.028865586614753715
37,58,37,242,1,ar,0.07920609381294579
38,58,38,420,2,al,0.029136650072687693
39,58,39,242,1,ar,0.07796672585932081
40,58,40,420,2,al,0.02942079098552942
41,58,41,242,1,ar,0.07674307425780486
42,58,42,420,2,al,0.029718107798026045
43,58,43,242,1,al,0.01131318039533434
44,58,44,024,0,al,0.10538455557345712
45,58,45,202,3,al,0.03466969582355884
46,58,46,420,2,al,0.03021390503599102
47,58,47,242,1,ar,0.07344282718396429
48,58,48,420,2,al,0.030544792933401625
49,58,49,242,1,ar,0.07228034784978314
50,58,50,420,2,al,0.030889163807357026
51,58,51,242,1,ar,0.071133125745306
52,58,52,420,2,al,0.03124712738125679
53,58,53,242,1,ar,0.07000108470322673
54,58,54,420,2,al,0.03125
55,58,55,242,1,ar,0.0688957977873932
56,58,56,420,2,al,0.03125
57,58,57,242,1,ar,0.0678167404506573
58,58,58,420,2,al,0.03125
59,58,59,242,1,ar,0.06676330671663276
60,58,60,420,2,al,0.03125
61,58,61,242,1,ar,0.0657349046272403
62,58,62,420,2,al,0.03125
63,58,63,242,1,ar,0.0647309559084412
64,58,64,420,2,ar,0.03125
65,58,65,242,3,ar,0.06375089564450526
66,58,66,420,0,al,0.03125
67,58,67,242,3,ar,0.06279417196057274
68,58,68,420,0,al,0.03125
69,58,69,242,3,ar,0.061860245713272345
70,58,70,420,0,al,0.03125
71,58,71,242,3,ar,0.060948590189169004
72,58,72,420,0,al,0.03125
73,58,73,242,3,ar,0.06005869081081949
74,58,74,420,0,al,0.03125
75,58,75,242,3,ar,0.059190044850223805
76,58,76,420,0,al,0.03125
77,58,77,242,3,ar,0.058342161149464555
78,58,78,420,0,al,0.03125
79,58,79,242,3,ar,0.057514559848336
80,58,80,420,0,al,0.03125
81,58,81,242,3,al,0.006155555967800874
82,58,82,024,2,al,0.07910233199538089
83,58,83,202,1,al,0.02814211863834007
84,58,84,420,0,al,0.03125
85,58,85,242,3,ar,0.055493241838268335
86,58,86,420,0,al,0.03125
87,58,87,242,3,ar,0.0547341722517083
88,58,88,420,0,al,0.03125
89,58,89,242,3,ar,0.05399332667440312
90,58,90,420,0,al,0.03125
91,58,91,242,3,ar,0.05327028362421123
92,58,92,420,0,al,0.03125
93,58,93,242,3,ar,0.05256463128349729
94,58,94,420,0,al,0.03125
95,58,95,242,3,ar,0.051875967273923206
96,58,96,420,0,al,0.03125
97,58,97,242,3,ar,0.05120389843674903
98,58,98,420,0,al,0.03125
99,58,99,242,3,ar,0.050548040618497575
