,epoch,iteration,state,direction,action,loss
0,73,0,143,2,ar,0.11923680035415046
1,73,1,410,3,al,0.033444717549551355
2,73,2,341,2,ar,0.10520063341301861
3,73,3,430,3,af,0.045090044930701866
4,73,4,420,3,af,0.025453817471569398
5,73,5,410,3,al,0.03371848540498269
6,73,6,341,2,al,0.026216835708086705
7,73,7,034,1,al,0.09697921241913086
8,73,8,103,0,al,0.17366371016538254
9,73,9,410,3,al,0.033854166666666664
10,73,10,341,2,ar,0.09877059488615796
11,73,11,430,3,af,0.04132669138796619
12,73,12,420,3,al,0.026827448320859832
13,73,13,242,2,ar,0.09161675680884969
14,73,14,420,3,al,0.0270170904716763
15,73,15,242,2,ar,0.09023411141644404
16,73,16,420,3,al,0.02722833418345139
17,73,17,242,2,ar,0.08886356322316863
18,73,18,420,3,al,0.02746150926301343
19,73,19,242,2,ar,0.0875051282405062
20,73,20,420,3,al,0.02766404628767341
21,73,21,242,2,ar,0.08616237534661253
22,73,22,420,3,al,0.027868754575902373
23,73,23,242,2,ar,0.08483597258996951
24,73,24,420,3,al,0.028086079131052554
25,73,25,242,2,af,0.04501340482028046
26,73,26,232,2,ar,0.048751305256170996
27,73,27,321,3,al,0.018303604074435268
28,73,28,232,2,ar,0.048124740881649274
29,73,29,321,3,al,0.018148027821167874
30,73,30,232,2,ar,0.047518220985889925
31,73,31,321,3,al,0.018004838890732316
32,73,32,232,2,ar,0.046931035936245764
33,73,33,321,3,al,0.01787338296145693
34,73,34,232,2,ar,0.04636250351122726
35,73,35,321,3,al,0.017753036614828983
36,73,36,232,2,ar,0.04581196777539317
37,73,37,321,3,al,0.017643205937101124
38,73,38,232,2,ar,0.04527879800246417
39,73,39,321,3,al,0.01754332518340147
40,73,40,232,2,af,0.027513475284926064
41,73,41,222,2,af,0.017908778773292278
42,73,42,212,2,al,0.026793155404983796
43,73,43,321,1,al,0.017384022262095657
44,73,44,232,0,ar,0.043857965652147925
45,73,45,321,1,al,0.017309520123104726
46,73,46,232,0,ar,0.0433859967441427
47,73,47,321,1,al,0.01724303595949898
48,73,48,232,0,ar,0.042928666322820476
49,73,49,321,1,al,0.017184123296326913
50,73,50,232,0,al,0.014201904334072387
51,73,51,123,3,al,0.047999759517534886
52,73,52,212,2,al,0.02495038478856136
53,73,53,321,1,al,0.017078671018203446
54,73,54,232,0,ar,0.04150969515452839
55,73,55,321,1,al,0.01704134132890607
56,73,56,232,0,ar,0.04110965644982927
57,73,57,321,1,al,0.017009913070434663
58,73,58,232,0,ar,0.04072180392488622
59,73,59,321,1,al,0.016984042421506824
60,73,60,232,0,ar,0.04034572688568002
61,73,61,321,1,al,0.01696340234913554
62,73,62,232,0,ar,0.03998102991462401
63,73,63,321,1,al,0.016947681840589285
64,73,64,232,0,ar,0.03962733226043878
65,73,65,321,1,al,0.01693658516961825
66,73,66,232,0,ar,0.03928426725356526
67,73,67,321,1,al,0.016929831195423788
68,73,68,232,0,ar,0.03895148174601044
69,73,69,321,1,al,0.01692715269291651
70,73,70,232,0,ar,0.03862863557456782
71,73,71,321,1,al,0.016928295712874127
72,73,72,232,0,ar,0.03830877436074503
73,73,73,321,1,al,0.016933153373282883
74,73,74,232,0,ar,0.037990309927677615
75,73,75,321,1,al,0.016941761392754832
76,73,76,232,0,ar,0.037673258892624295
77,73,77,321,1,al,0.01695415930255497
78,73,78,232,0,ar,0.0373576380824047
79,73,79,321,1,al,0.01697038704835657
80,73,80,232,0,ar,0.03704346453551585
81,73,81,321,1,al,0.016990484994398133
82,73,82,232,0,ar,0.03673075550427308
83,73,83,321,1,al,0.017014493927685694
84,73,84,232,0,ar,0.036419528456974104
85,73,85,321,1,al,0.017042455062240783
86,73,86,232,0,ar,0.03610980108008737
87,73,87,321,1,af,0.013594271565022137
88,73,88,311,1,al,0.024739583333333332
89,73,89,331,0,ar,0.03287074426774023
90,73,90,331,1,al,0.01359101657933455
91,73,91,133,0,al,0.01821073207123906
92,73,92,113,3,al,0.06541464552896105
93,73,93,311,2,al,0.024739583333333332
94,73,94,331,1,al,0.013418206318261558
95,73,95,133,0,al,0.017282311950885667
96,73,96,113,3,al,0.06384989096126184
97,73,97,311,2,al,0.024739583333333332
98,73,98,331,1,al,0.013280713946871608
99,73,99,133,0,al,0.016408900888830867
