,epoch,iteration,state,direction,action,loss
0,43,0,420,1,al,0.026078315906437027
1,43,1,242,0,ar,0.10158711268571115
2,43,2,420,1,al,0.026125312929770675
3,43,3,242,0,ar,0.10011977974477852
4,43,4,420,1,al,0.026191795193599002
5,43,5,242,0,ar,0.09866452262671672
6,43,6,420,1,al,0.02627804624816589
7,43,7,242,0,ar,0.09722133836317659
8,43,8,420,1,al,0.02638435591368116
9,43,9,242,0,ar,0.09579022662543075
10,43,10,420,1,al,0.026511020388966144
11,43,11,242,0,ar,0.09437118974912444
12,43,12,420,1,ar,0.026658342362407255
13,43,13,242,2,al,0.018285718394853406
14,43,14,024,1,al,0.12827100823464602
15,43,15,202,0,al,0.04321716940498029
16,43,16,420,3,al,0.026968368852455512
17,43,17,242,2,ar,0.09019548479599486
18,43,18,420,3,al,0.027173672681771024
19,43,19,242,2,ar,0.08882975367080774
20,43,20,420,3,al,0.027369976283365776
21,43,21,242,2,ar,0.08747836964181632
22,43,22,420,3,al,0.027553964781767543
23,43,23,242,2,ar,0.08614329310351794
24,43,24,420,3,al,0.027750283991766624
25,43,25,242,2,ar,0.0848244189255958
26,43,26,420,3,al,0.02795901472409629
27,43,27,242,2,ar,0.08352164440376804
28,43,28,420,3,al,0.02818024011670058
29,43,29,242,2,ar,0.0822348692456329
30,43,30,420,3,al,0.028414045656815396
31,43,31,242,2,ar,0.08096399555710188
32,43,32,420,3,al,0.02866051920363843
33,43,33,242,2,ar,0.07970892782941304
34,43,34,420,3,al,0.02891975101159515
35,43,35,242,2,ar,0.07846957292672359
36,43,36,420,3,al,0.02919183375420782
37,43,37,242,2,ar,0.07724584007427439
38,43,38,420,3,al,0.02947686254857514
39,43,39,242,2,ar,0.07603764084712437
40,43,40,420,3,al,0.02977493498047021
41,43,41,242,2,ar,0.07484488915944924
42,43,42,420,3,al,0.030086151130064468
43,43,43,242,2,ar,0.07366750125440298
44,43,44,420,3,al,0.03041061359828604
45,43,45,242,2,ar,0.0725053956945368
46,43,46,420,3,al,0.03074842753382072
47,43,47,242,2,ar,0.07135849335277376
48,43,48,420,3,al,0.031099700660764173
49,43,49,242,2,ar,0.07022671740393564
50,43,50,420,3,al,0.03125
51,43,51,242,2,ar,0.06911682978440573
52,43,52,420,3,al,0.03125
53,43,53,242,2,ar,0.06803326498731387
54,43,54,420,3,al,0.03125
55,43,55,242,2,ar,0.06697541507599851
56,43,56,420,3,al,0.03125
57,43,57,242,2,ar,0.06594268617633048
58,43,58,420,3,al,0.03125
59,43,59,242,2,ar,0.06493449814132758
60,43,60,420,3,al,0.03125
61,43,61,242,2,ar,0.06395028422433797
62,43,62,420,3,al,0.03125
63,43,63,242,2,ar,0.06298949076054762
64,43,64,420,3,al,0.03125
65,43,65,242,2,ar,0.06205157685657523
66,43,66,420,3,al,0.03125
67,43,67,242,2,ar,0.06113601408792609
68,43,68,420,3,al,0.03125
69,43,69,242,2,ar,0.06024228620408242
70,43,70,420,3,al,0.03125
71,43,71,242,2,ar,0.059369888841016905
72,43,72,420,3,al,0.03125
73,43,73,242,2,ar,0.05851832924092131
74,43,74,420,3,al,0.03125
75,43,75,242,2,ar,0.05768712597894968
76,43,76,420,3,al,0.03125
77,43,77,242,2,ar,0.05687580869678142
78,43,78,420,3,al,0.03125
79,43,79,242,2,ar,0.05608391784281643
80,43,80,420,3,al,0.03125
81,43,81,242,2,ar,0.055311004418819774
82,43,82,420,3,al,0.03125
83,43,83,242,2,ar,0.05455662973283889
84,43,84,420,3,al,0.03125
85,43,85,242,2,ar,0.05382036515822322
86,43,86,420,3,al,0.03125
87,43,87,242,2,ar,0.0531017918985797
88,43,88,420,3,al,0.03125
89,43,89,242,2,ar,0.052400500758503554
90,43,90,420,3,al,0.03125
91,43,91,242,2,ar,0.051716091919929576
92,43,92,420,3,af,0.022135416666666668
93,43,93,410,3,al,0.033854166666666664
94,43,94,341,2,ar,0.05488218114288951
95,43,95,430,3,af,0.026041666666666668
96,43,96,420,3,ar,0.03125
97,43,97,242,0,ar,0.050840261594389945
98,43,98,420,1,al,0.03125
99,43,99,242,0,ar,0.050192626638169535
