,epoch,iteration,state,direction,action,loss
0,76,0,113,1,al,0.10796095817867013
1,76,1,311,0,al,0.02467149389702941
2,76,2,331,3,al,0.027675232036967107
3,76,3,133,2,al,0.04670623602814345
4,76,4,113,1,al,0.10437645209128227
5,76,5,311,0,al,0.024271434739668363
6,76,6,331,3,al,0.026067855462156935
7,76,7,133,2,al,0.04411568866655589
8,76,8,113,1,al,0.10099605487387635
9,76,9,311,0,ar,0.015448618605845158
10,76,10,133,1,al,0.04201006257717164
11,76,11,113,0,af,0.049547195599234595
12,76,12,103,0,al,0.16675187967227675
13,76,13,410,3,al,0.033854166666666664
14,76,14,341,2,ar,0.09571109514659899
15,76,15,430,3,af,0.03978713279588947
16,76,16,420,3,al,0.02722279015978592
17,76,17,242,2,ar,0.08848954015532513
18,76,18,420,3,al,0.027454332576475657
19,76,19,242,2,ar,0.08714185046449607
20,76,20,420,3,al,0.02770794201134456
21,76,21,242,2,ar,0.08580616955109605
22,76,22,420,3,al,0.02792948673786359
23,76,23,242,2,ar,0.08448585956658498
24,76,24,420,3,al,0.028150042643376005
25,76,25,242,2,ar,0.08318174012987607
26,76,26,420,3,al,0.02838328077892957
27,76,27,242,2,ar,0.08189371128452536
28,76,28,420,3,al,0.028629289123022258
29,76,29,242,2,ar,0.08062167549408045
30,76,30,420,3,al,0.028888158066023406
31,76,31,242,2,ar,0.07936553762914224
32,76,32,420,3,al,0.029159980434018042
33,76,33,242,2,ar,0.07812520495501028
34,76,34,420,3,al,0.02944485151326585
35,76,35,242,2,ar,0.0769005871199084
36,76,36,420,3,al,0.029742869075281838
37,76,37,242,2,ar,0.07569159614378591
38,76,38,420,3,al,0.03005413340254794
39,76,39,242,2,ar,0.07449814640769079
40,76,40,420,3,al,0.03037874731486205
41,76,41,242,2,ar,0.07332015464371112
42,76,42,420,3,al,0.03071681619633415
43,76,43,242,2,al,0.010165690152833563
44,76,44,024,1,al,0.10007757419544434
45,76,45,202,0,al,0.03302605850639006
46,76,46,420,3,al,0.03125
47,76,47,242,2,ar,0.07021031821319534
48,76,48,420,3,al,0.03125
49,76,49,242,2,ar,0.06910349345082599
50,76,50,420,3,ar,0.03125
51,76,51,242,0,ar,0.06802287075393398
52,76,52,420,1,al,0.03125
53,76,53,242,0,ar,0.06696784580177363
54,76,54,420,1,al,0.03125
55,76,55,242,0,ar,0.06593782823825002
56,76,56,420,1,al,0.03125
57,76,57,242,0,af,0.03256162228452721
58,76,58,232,0,ar,0.03606030544212901
59,76,59,321,1,al,0.017044575494134594
60,76,60,232,0,ar,0.0357588828831883
61,76,61,321,1,al,0.01707629776595333
62,76,62,232,0,ar,0.03545891246598225
63,76,63,321,1,al,0.01711193976466889
64,76,64,232,0,ar,0.03516041172964359
65,76,65,321,1,al,0.017151542849959376
66,76,66,232,0,ar,0.034863398430732655
67,76,67,321,1,al,0.01719514881299918
68,76,68,232,0,ar,0.03456789054544602
69,76,69,321,1,al,0.0172427998808027
70,76,70,232,0,al,0.010055256145984315
71,76,71,123,3,al,0.036828104465949245
72,76,72,212,2,al,0.020015775431632316
73,76,73,321,1,al,0.017348135843162547
74,76,74,232,0,ar,0.03367292871462584
75,76,75,321,1,al,0.017407944121175776
76,76,76,232,0,ar,0.033384195490437675
77,76,77,321,1,al,0.017471959728052665
78,76,78,232,0,ar,0.03309705515805433
79,76,79,321,1,al,0.017540227028099733
80,76,80,232,0,ar,0.03281152700680267
81,76,81,321,1,al,0.01761279084736186
82,76,82,232,0,ar,0.032527630561160786
83,76,83,321,1,al,0.017689696478297583
84,76,84,232,0,ar,0.03224538558316437
85,76,85,321,1,al,0.017770989684505786
86,76,86,232,0,ar,0.03196481207483871
87,76,87,321,1,al,0.017856716705504507
88,76,88,232,0,ar,0.03168593028065903
89,76,89,321,1,al,0.017946924261562292
90,76,90,232,0,ar,0.03140876069003703
91,76,91,321,1,al,0.01804165955858306
92,76,92,232,0,ar,0.031133324039836253
93,76,93,321,1,al,0.01814097029304478
94,76,94,232,0,ar,0.03085964131691465
95,76,95,321,1,al,0.01824490465699286
96,76,96,232,0,ar,0.03058773376069619
97,76,97,321,1,al,0.018353511343088776
98,76,98,232,0,al,0.008406907259466807
99,76,99,123,3,al,0.030843988444878612
