,epoch,iteration,state,direction,action,loss
0,47,0,400,2,al,0.041666666666666664
1,47,1,440,1,af,0.08530264661674652
2,47,2,430,1,af,0.046251628208218244
3,47,3,420,1,al,0.026158382006687717
4,47,4,242,0,ar,0.0997159639951613
5,47,5,420,1,al,0.02623565187897697
6,47,6,242,0,ar,0.09825885626508256
7,47,7,420,1,al,0.026332964884243457
8,47,8,242,0,ar,0.09681390138159503
9,47,9,420,1,al,0.026450615976210522
10,47,10,242,0,ar,0.09538110036587022
11,47,11,420,1,al,0.02658890658783707
12,47,12,242,0,ar,0.09396045693612835
13,47,13,420,1,ar,0.026748144744275434
14,47,14,242,2,ar,0.09255197753385758
15,47,15,420,3,al,0.0269286451782297
16,47,16,242,2,ar,0.09115567135091529
17,47,17,420,3,al,0.027130729447765196
18,47,18,242,2,af,0.049427601332668235
19,47,19,232,2,ar,0.0531779291594188
20,47,20,321,3,al,0.0195389564361963
21,47,21,232,2,ar,0.052409391300879904
22,47,22,321,3,al,0.01929254458631588
23,47,23,232,2,ar,0.05166598516859718
24,47,24,321,3,al,0.019063283277078857
25,47,25,232,2,ar,0.05094680276014995
26,47,26,321,3,al,0.01885029326635659
27,47,27,232,2,ar,0.05025097169054674
28,47,28,321,3,al,0.01865273642128642
29,47,29,232,2,ar,0.0495776537125043
30,47,30,321,3,al,0.018469813861332958
31,47,31,232,2,ar,0.04892604330092996
32,47,32,321,3,al,0.018300764184696682
33,47,33,232,2,ar,0.04829536629869776
34,47,34,321,3,al,0.018144861774270483
35,47,35,232,2,ar,0.04768487862094819
36,47,36,321,3,al,0.018001415179526244
37,47,37,232,2,ar,0.0470938650152721
38,47,38,321,3,al,0.017869765570883767
39,47,39,232,2,ar,0.04652163787526802
40,47,40,321,3,al,0.017749285263276883
41,47,41,232,2,ar,0.045967536105078255
42,47,42,321,3,al,0.017639376305785735
43,47,43,232,2,ar,0.04543092403262372
44,47,44,321,3,al,0.017539469134350647
45,47,45,232,2,ar,0.044911190369363994
46,47,46,321,3,al,0.01744902128472216
47,47,47,232,2,ar,0.04440774721451266
48,47,48,321,3,al,0.017367516162934204
49,47,49,232,2,ar,0.04392002910173176
50,47,50,321,3,al,0.017294461870712836
51,47,51,232,2,ar,0.043447492086423796
52,47,52,321,3,al,0.01722939008335302
53,47,53,232,2,ar,0.04298961287182581
54,47,54,321,3,al,0.017171854977709358
55,47,55,232,2,ar,0.04254588797219349
56,47,56,321,3,al,0.017121432208055024
57,47,57,232,2,ar,0.0421158329114417
58,47,58,321,3,al,0.0170777179276662
59,47,59,232,2,ar,0.041698981455683425
60,47,60,321,3,al,0.01704032785408743
61,47,61,232,2,ar,0.04129488487818044
62,47,62,321,3,al,0.017008896376126466
63,47,63,232,2,ar,0.04090311125528626
64,47,64,321,3,al,0.01698307570071625
65,47,65,232,2,ar,0.04052324479202805
66,47,66,321,3,al,0.01696253503786635
67,47,67,232,2,ar,0.0401548851760341
68,47,68,321,3,al,0.016946959822006665
69,47,69,232,2,ar,0.03979764695857254
70,47,70,321,3,al,0.01693605096810324
71,47,71,232,2,ar,0.039451158961523715
72,47,72,321,3,al,0.016929524160999198
73,47,73,232,2,ar,0.03911506370916067
74,47,74,321,3,al,0.016927109176503516
75,47,75,232,2,af,0.02290996486594356
76,47,76,222,2,af,0.014441486294685618
77,47,77,212,2,al,0.022364128780494815
78,47,78,321,1,al,0.016932349053634204
79,47,79,232,0,ar,0.0382148240303615
80,47,80,321,1,al,0.01694055883368494
81,47,81,232,0,af,0.022235424218598754
82,47,82,222,0,af,0.013934712824749838
83,47,83,212,0,al,0.021767154804991737
84,47,84,321,3,al,0.016963793694788225
85,47,85,232,2,ar,0.03734761246654028
86,47,86,321,3,al,0.01698256343781779
87,47,87,232,2,ar,0.037030415320354414
88,47,88,321,3,al,0.01700528179248696
89,47,89,232,2,ar,0.036714723092663146
90,47,90,321,3,al,0.017031990309270512
91,47,91,232,2,ar,0.036400553627897854
92,47,92,321,3,al,0.017062730973769435
93,47,93,232,2,ar,0.0360879249931113
94,47,94,321,3,al,0.01709754621109187
95,47,95,232,2,ar,0.035776855480235924
96,47,96,321,3,al,0.01713647889028202
97,47,97,232,2,af,0.020432333995724705
98,47,98,222,2,af,0.012370535629740742
99,47,99,212,2,al,0.020276466754868525
