,epoch,iteration,state,direction,action,loss
0,49,0,242,2,ar,0.10154169354364366
1,49,1,420,3,al,0.02612596311472838
2,49,2,242,2,al,0.0215293949024995
3,49,3,024,1,al,0.13754475798748428
4,49,4,202,0,al,0.04700079435494458
5,49,5,420,3,al,0.02626541664676026
6,49,6,242,2,af,0.054681788020596735
7,49,7,232,2,ar,0.058253464691564005
8,49,8,321,3,al,0.021478383034754352
9,49,9,232,2,ar,0.057315170938996636
10,49,10,321,3,al,0.021106416632997987
11,49,11,232,2,ar,0.05640820983342206
12,49,12,321,3,al,0.020757859773760063
13,49,13,232,2,ar,0.05553142821398193
14,49,14,321,3,al,0.02043154419202417
15,49,15,232,2,ar,0.0546837187820576
16,49,16,321,3,al,0.02012635571719343
17,49,17,232,2,af,0.03478557781307547
18,49,18,222,2,af,0.023497316964857646
19,49,19,212,2,af,0.014101189096173068
20,49,20,202,2,al,0.04164064735643248
21,49,21,420,1,al,0.027396854444259763
22,49,22,242,0,ar,0.08774348110324737
23,49,23,420,1,al,0.027619806418758903
24,49,24,242,0,ar,0.08639899304036154
25,49,25,420,1,al,0.027821428819974098
26,49,26,242,0,ar,0.08507085655053186
27,49,27,420,1,al,0.028035615710439273
28,49,28,242,0,ar,0.08375896816142366
29,49,29,420,1,al,0.028262451620314866
30,49,30,242,0,ar,0.0824632268408637
31,49,31,420,1,al,0.028502023459862916
32,49,32,242,0,ar,0.08118353398308734
33,49,33,420,1,al,0.028754420542449647
34,49,34,242,0,ar,0.07991979339557508
35,49,35,420,1,al,0.02901973460815317
36,49,36,242,0,ar,0.07867191128647631
37,49,37,420,1,al,0.029298059847982796
38,49,38,242,0,ar,0.07743979625261425
39,49,39,420,1,al,0.02958949292871825
40,49,40,242,0,ar,0.07622335926806882
41,49,41,420,1,al,0.029894133018376276
42,49,42,242,0,ar,0.07502251367333264
43,49,43,420,1,al,0.030212081812312275
44,49,44,242,0,ar,0.07383717516503768
45,49,45,420,1,ar,0.030543443559966358
46,49,46,242,2,ar,0.0726672617862481
47,49,47,420,3,al,0.03088832509226078
48,49,48,242,2,ar,0.07151269391731653
49,49,49,420,3,al,0.031246835849658944
50,49,50,242,2,ar,0.07037339426730081
51,49,51,420,3,al,0.03125
52,49,52,242,2,ar,0.06926097564066469
53,49,53,420,3,al,0.03125
54,49,54,242,2,ar,0.06817492081168179
55,49,55,420,3,al,0.03125
56,49,56,242,2,ar,0.06711462117855273
57,49,57,420,3,al,0.03125
58,49,58,242,2,ar,0.06607948221396298
59,49,59,420,3,al,0.03125
60,49,60,242,2,ar,0.06506892312941814
61,49,61,420,3,al,0.03125
62,49,62,242,2,ar,0.06408237654815781
63,49,63,420,3,al,0.03125
64,49,64,242,2,ar,0.06311928818640074
65,49,65,420,3,al,0.03125
66,49,66,242,2,ar,0.06217911654268676
67,49,67,420,3,al,0.03125
68,49,68,242,2,ar,0.06126133259508463
69,49,69,420,3,al,0.03125
70,49,70,242,2,ar,0.060365419506044814
71,49,71,420,3,al,0.03125
72,49,72,242,2,ar,0.05949087233468192
73,49,73,420,3,al,0.03125
74,49,74,242,2,ar,0.058637197756280034
75,49,75,420,3,al,0.03125
76,49,76,242,2,ar,0.057803913788818495
77,49,77,420,3,al,0.03125
78,49,78,242,2,ar,0.05699054952632534
79,49,79,420,3,al,0.03125
80,49,80,242,2,ar,0.05619664487886757
81,49,81,420,3,al,0.03125
82,49,82,242,2,ar,0.0554217503189982
83,49,83,420,3,al,0.03125
84,49,84,242,2,ar,0.05466542663448131
85,49,85,420,3,al,0.03125
86,49,86,242,2,ar,0.05392724468712475
87,49,87,420,3,al,0.03125
88,49,88,242,2,ar,0.05320678517755446
89,49,89,420,3,al,0.03125
90,49,90,242,2,ar,0.05250363841576955
91,49,91,420,3,al,0.03125
92,49,92,242,2,ar,0.05181740409732207
93,49,93,420,3,al,0.03125
94,49,94,242,2,ar,0.05114769108497067
95,49,95,420,3,al,0.03125
96,49,96,242,2,ar,0.05049411719566166
97,49,97,420,3,al,0.03125
98,49,98,242,2,ar,0.049856308992695
99,49,99,420,3,al,0.03125
