,epoch,iteration,state,direction,action,loss
0,51,0,430,0,af,0.04716219512650512
1,51,1,420,0,al,0.026103875195197565
2,51,2,242,3,ar,0.10088527457582175
3,51,3,420,0,al,0.026162493082307905
4,51,4,242,3,ar,0.09942143161174588
5,51,5,420,0,al,0.026240815152643374
6,51,6,242,3,ar,0.09796969827841924
7,51,7,420,0,al,0.026339129367028907
8,51,8,242,3,ar,0.09653007310870448
9,51,9,420,0,al,0.02645773003733357
10,51,10,242,3,ar,0.09510255729763765
11,51,11,420,0,al,0.02659691793677377
12,51,12,242,3,al,0.018606371533304866
13,51,13,024,2,al,0.1293749695077762
14,51,14,202,1,al,0.04355872836006867
15,51,15,420,0,al,0.026894103237373405
16,51,16,242,3,ar,0.09088957680585867
17,51,17,420,0,al,0.02709128002179219
18,51,18,242,3,ar,0.08951562818345832
19,51,19,420,0,al,0.027309812187238283
20,51,20,242,3,ar,0.08815376974009616
21,51,21,420,0,al,0.027489953915346105
22,51,22,242,3,ar,0.08680831618732036
23,51,23,420,0,ar,0.027682445849668082
24,51,24,242,1,af,0.04638369211410115
25,51,25,232,1,ar,0.050148262955597434
26,51,26,321,2,al,0.018688668098711406
27,51,27,232,1,ar,0.04947591766609701
28,51,28,321,2,al,0.018503736316741563
29,51,29,232,1,ar,0.04882525454791309
30,51,30,321,2,al,0.01833272589847976
31,51,31,232,1,ar,0.048195500208537544
32,51,32,321,2,ar,0.018174910208729887
33,51,33,232,3,ar,0.047585911299077834
34,51,34,321,0,al,0.018029596791203698
35,51,35,232,3,ar,0.046995773275746784
36,51,36,321,0,al,0.0178961258233274
37,51,37,232,3,ar,0.04642439921465915
38,51,38,321,0,al,0.017773868640195586
39,51,39,232,3,ar,0.04587112867754515
40,51,40,321,0,al,0.017662226324544516
41,51,41,232,3,ar,0.04533532662610481
42,51,42,321,0,al,0.01756062835976341
43,51,43,232,3,ar,0.044816382382830956
44,51,44,321,0,al,0.017468531343100984
45,51,45,232,3,ar,0.04431370863623448
46,51,46,321,0,al,0.01738541775635688
47,51,47,232,3,ar,0.04382674048849917
48,51,48,321,0,al,0.017310794791473256
49,51,49,232,3,ar,0.043354934543685913
50,51,50,321,0,al,0.017244193228560942
51,51,51,232,3,ar,0.04289776803469416
52,51,52,321,0,al,0.01718516636400878
53,51,53,232,3,ar,0.042454737987270265
54,51,54,321,0,af,0.015565456134979947
55,51,55,311,0,al,0.023937705386874484
56,51,56,331,3,ar,0.039022937514040394
57,51,57,331,0,al,0.015644171369441174
58,51,58,133,3,al,0.02490334174802544
59,51,59,113,2,al,0.07575823086563356
60,51,60,311,1,al,0.024146867318616788
61,51,61,331,0,al,0.01518671042393951
62,51,62,133,3,af,0.027509500549922544
63,51,63,123,3,al,0.044483669763902556
64,51,64,212,2,al,0.02328616078541518
65,51,65,321,1,al,0.01693983221494191
66,51,66,232,0,ar,0.03927983596358252
67,51,67,321,1,al,0.016931664115013782
68,51,68,232,0,ar,0.038945777216682784
69,51,69,321,1,al,0.01692763187841336
70,51,70,232,0,ar,0.03862170379690764
71,51,71,321,1,al,0.016927479008621814
72,51,72,232,0,ar,0.03830350208443593
73,51,73,321,1,al,0.016931023728813156
74,51,74,232,0,ar,0.03798667772560901
75,51,75,321,1,al,0.01693827786373615
76,51,76,232,0,ar,0.03767124715743562
77,51,77,321,1,al,0.016949280545757405
78,51,78,232,0,ar,0.037357227024281986
79,51,79,321,1,al,0.016964071317406935
80,51,80,232,0,ar,0.03704463417996632
81,51,81,321,1,al,0.016982690135490287
82,51,82,232,0,ar,0.03673348568987613
83,51,83,321,1,al,0.017005177375245355
84,51,84,232,0,ar,0.036423798833109734
85,51,85,321,1,al,0.017031573834544476
86,51,86,232,0,ar,0.03611559110464032
87,51,87,321,1,al,0.01706192073814222
88,51,88,232,0,ar,0.03580888021750522
89,51,89,321,1,al,0.017096259741969544
90,51,90,232,0,ar,0.03550368410501869
91,51,91,321,1,al,0.017134632937474806
92,51,92,232,0,ar,0.035200020923009355
93,51,93,321,1,al,0.017177082856012205
94,51,94,232,0,ar,0.034897909052082655
95,51,95,321,1,al,0.017223652473278225
96,51,96,232,0,ar,0.03459736709990829
97,51,97,321,1,al,0.017274385213796612
98,51,98,232,0,ar,0.034298413903533144
99,51,99,321,1,af,0.013277743887676911
