,epoch,iteration,state,direction,action,loss
0,48,0,212,3,al,0.042196159718248805
1,48,1,321,2,al,0.023237157917114906
2,48,2,232,1,ar,0.06156546430669265
3,48,3,321,2,al,0.02275673609065432
4,48,4,232,1,ar,0.0605186499609168
5,48,5,321,2,al,0.022305155326321543
6,48,6,232,1,ar,0.05950716907065238
7,48,7,321,2,al,0.021880995037305406
8,48,8,232,1,ar,0.058529709018725694
9,48,9,321,2,al,0.02148290015572211
10,48,10,232,1,ar,0.05758500977165152
11,48,11,321,2,al,0.0211095781747437
12,48,12,232,1,ar,0.05667186165575636
13,48,13,321,2,al,0.020759796324909537
14,48,14,232,1,ar,0.05578910323178269
15,48,15,321,2,al,0.020432378878352
16,48,16,232,1,ar,0.054935619263378636
17,48,17,321,2,al,0.020126204574979486
18,48,18,232,1,ar,0.05411033877510566
19,48,19,321,2,al,0.019840204164951965
20,48,20,232,1,ar,0.05331223319581794
21,48,21,321,2,al,0.01957335806206358
22,48,22,232,1,ar,0.05254031458346849
23,48,23,321,2,al,0.019324694102908036
24,48,24,232,1,ar,0.05179363392759687
25,48,25,321,2,al,0.019093285406952452
26,48,26,232,1,ar,0.05107127952593147
27,48,27,321,2,al,0.018878248332881313
28,48,28,232,1,ar,0.05037237543171911
29,48,29,321,2,al,0.018678740526794708
30,48,30,232,1,ar,0.049696079968556524
31,48,31,321,2,al,0.01849395905805778
32,48,32,232,1,ar,0.04904158430965374
33,48,33,321,2,ar,0.018323138638798347
34,48,34,232,3,ar,0.048408111118610764
35,48,35,321,0,al,0.018165549923241132
36,48,36,232,3,ar,0.04779491324892504
37,48,37,321,0,al,0.01802049788324686
38,48,38,232,3,ar,0.04720127249958395
39,48,39,321,0,al,0.017887320256596707
40,48,40,232,3,ar,0.04662649842421925
41,48,41,321,0,al,0.0177653860647252
42,48,42,232,3,ar,0.04606992719142249
43,48,43,321,0,al,0.01765409419675962
44,48,44,232,3,ar,0.04553092049393231
45,48,45,321,0,al,0.01755287205687073
46,48,46,232,3,ar,0.045008864504513656
47,48,47,321,0,al,0.017461174272079393
48,48,48,232,3,ar,0.044503168876448895
49,48,49,321,0,al,0.017378481457796587
50,48,50,232,3,ar,0.044013265786660795
51,48,51,321,0,al,0.017304299038500247
52,48,52,232,3,ar,0.04353860901957779
53,48,53,321,0,al,0.0172381561210726
54,48,54,232,3,ar,0.04307867308993918
55,48,55,321,0,al,0.01717960441843574
56,48,56,232,3,af,0.02585376193888265
57,48,57,222,3,af,0.016579844378074117
58,48,58,212,3,al,0.02499694493935047
59,48,59,321,2,al,0.017090961190769947
60,48,60,232,1,ar,0.04185797459605434
61,48,61,321,2,al,0.017051611327112654
62,48,62,232,1,ar,0.041449815484734684
63,48,63,321,2,al,0.017018329001820303
64,48,64,232,1,ar,0.04105410751424687
65,48,65,321,2,al,0.016990761349218345
66,48,66,232,1,ar,0.04067043035886131
67,48,67,321,2,al,0.016968572728266604
68,48,68,232,1,ar,0.04029837934873554
69,48,69,321,2,al,0.016951443934430693
70,48,70,232,1,ar,0.03993756484397064
71,48,71,321,2,al,0.016939071446731294
72,48,72,232,1,ar,0.0395876116348939
73,48,73,321,2,al,0.016931166708406567
74,48,74,232,1,ar,0.03924815836743045
75,48,75,321,2,al,0.01692745543969351
76,48,76,232,1,ar,0.03891885699247508
77,48,77,321,2,al,0.016927676981301376
78,48,78,232,1,ar,0.0385947027967102
79,48,79,321,2,al,0.016931665481811752
80,48,80,232,1,ar,0.03827196957156904
81,48,81,321,2,al,0.01693944208224581
82,48,82,232,1,ar,0.037950674053567224
83,48,83,321,2,ar,0.01695104659289833
84,48,84,232,3,ar,0.037630833190476526
85,48,85,321,0,al,0.016966519241406044
86,48,86,232,3,ar,0.03731246414345571
87,48,87,321,0,al,0.016985900676932137
88,48,88,232,3,al,0.011339909565999293
89,48,89,123,2,al,0.03989710119730116
90,48,90,212,1,al,0.021040795732664496
91,48,91,321,0,al,0.017039403620838497
92,48,92,232,3,ar,0.03630226960372738
93,48,93,321,0,al,0.017071107249859704
94,48,94,232,3,ar,0.03599084918925441
95,48,95,321,0,al,0.017106880265749858
96,48,96,232,3,ar,0.03568098578663948
97,48,97,321,0,al,0.017146765432213454
98,48,98,232,3,ar,0.035372697857115915
99,48,99,321,0,al,0.017190805959887343
