,epoch,iteration,state,direction,action,loss
0,35,0,400,2,al,0.041666666666666664
1,35,1,440,1,af,0.08530264661674652
2,35,2,430,1,af,0.046251628208218244
3,35,3,420,1,al,0.026158382006687717
4,35,4,242,0,ar,0.0997159639951613
5,35,5,420,1,al,0.02623565187897697
6,35,6,242,0,ar,0.09825885626508256
7,35,7,420,1,al,0.026332964884243457
8,35,8,242,0,af,0.05450945407285399
9,35,9,232,0,af,0.03826831398506037
10,35,10,222,0,af,0.026266948412296983
11,35,11,212,0,al,0.037453466518479556
12,35,12,321,3,al,0.02099618606782237
13,35,13,232,2,ar,0.05642019662155314
14,35,14,321,3,al,0.020653342412889752
15,35,15,232,2,ar,0.05554575422323657
16,35,16,321,3,al,0.020332534210171154
17,35,17,232,2,ar,0.054700288279289966
18,35,18,321,3,al,0.02003265487808869
19,35,19,232,2,ar,0.053882739413710835
20,35,20,321,3,al,0.019752649202672456
21,35,21,232,2,ar,0.0530920901770611
22,35,22,321,3,al,0.01949151101924812
23,35,23,232,2,ar,0.0523273632918716
24,35,24,321,3,al,0.019248280998623826
25,35,25,232,2,ar,0.0515876199747927
26,35,26,321,3,al,0.019022044532963762
27,35,27,232,2,af,0.03236715088136777
28,35,28,222,2,ar,0.02553085673928517
29,35,29,222,3,af,0.021384355837558728
30,35,30,212,3,al,0.0310874126242676
31,35,31,321,2,al,0.018546239672573503
32,35,32,232,1,ar,0.049253929900469985
33,35,33,321,2,al,0.01837130735812653
34,35,34,232,1,ar,0.048613712820531424
35,35,35,321,2,al,0.01820983334087425
36,35,36,232,1,ar,0.04799401367124281
37,35,37,321,2,al,0.018061111607716156
38,35,38,232,1,af,0.02958885104455904
39,35,39,222,1,al,0.023366644063801272
40,35,40,222,0,af,0.019256863969088062
41,35,41,212,0,al,0.028366906783573464
42,35,42,321,3,al,0.017752873375291234
43,35,43,232,2,ar,0.04603107939233625
44,35,44,321,3,al,0.01764262898847169
45,35,45,232,2,ar,0.04549344103232328
46,35,46,321,3,ar,0.017542405421319615
47,35,47,232,0,ar,0.04497270694748312
48,35,48,321,1,al,0.017451659446616617
49,35,49,232,0,ar,0.04446828853350763
50,35,50,321,1,al,0.017369873733742703
51,35,51,232,0,al,0.015031140848373573
52,35,52,123,3,ar,0.0500375860364334
53,35,53,212,0,al,0.02586684104522043
54,35,54,321,3,al,0.017219598221748858
55,35,55,232,2,ar,0.04291541250173534
56,35,56,321,3,al,0.017163294954630773
57,35,57,232,2,ar,0.04247447474842495
58,35,58,321,3,al,0.0171140236250184
59,35,59,232,2,ar,0.042047103641137985
60,35,60,321,3,al,0.017071384655735426
61,35,61,232,2,ar,0.041632837054823915
62,35,62,321,3,al,0.017034997824854306
63,35,63,232,2,ar,0.041231230198550496
64,35,64,321,3,al,0.01700450138255201
65,35,65,232,2,ar,0.040841854919022445
66,35,66,321,3,al,0.016979551207373853
67,35,67,232,2,ar,0.040464299033396656
68,35,68,321,3,al,0.016959820000149166
69,35,69,232,2,ar,0.04009816569011778
70,35,70,321,3,al,0.01694499651388218
71,35,71,232,2,ar,0.039743072756555246
72,35,72,321,3,al,0.016934784818017336
73,35,73,232,2,ar,0.039398652232276676
74,35,74,321,3,al,0.016928903595550642
75,35,75,232,2,ar,0.03906454968684822
76,35,76,321,3,al,0.016927085471527464
77,35,77,232,2,ar,0.038740142611728874
78,35,78,321,3,al,0.01692907962539152
79,35,79,232,2,ar,0.038417143547278106
80,35,80,321,3,al,0.016934835922146365
81,35,81,232,2,ar,0.038095569109901896
82,35,82,321,3,al,0.016944393933576926
83,35,83,232,2,ar,0.03777543612604581
84,35,84,321,3,al,0.016957793646493594
85,35,85,232,2,ar,0.03745676163431385
86,35,86,321,3,al,0.01697507546689271
87,35,87,232,2,ar,0.037139562887610555
88,35,88,321,3,al,0.01699628022416241
89,35,89,232,2,ar,0.036823857355306716
90,35,90,321,3,al,0.017021449175334193
91,35,91,232,2,ar,0.036509662725429735
92,35,92,321,3,al,0.01705062400938094
93,35,93,232,2,ar,0.03619699690687717
94,35,94,321,3,al,0.017083846851561807
95,35,95,232,2,ar,0.0358858780316561
96,35,96,321,3,al,0.017121160267814576
97,35,97,232,2,ar,0.03557632445714641
98,35,98,321,3,al,0.01716260726919613
99,35,99,232,2,ar,0.03526835476838976
