,epoch,iteration,state,direction,action,loss
0,17,0,311,3,al,0.02486463890489417
1,17,1,331,2,al,0.028351695513104843
2,17,2,133,1,al,0.047821906816987725
3,17,3,113,0,al,0.1059043709261283
4,17,4,311,3,al,0.02442430652681171
5,17,5,331,2,al,0.026677620869444963
6,17,6,133,1,ar,0.0905545345720901
7,17,7,311,2,al,0.024185920992617047
8,17,8,331,1,al,0.02562854727399942
9,17,9,133,0,al,0.04347849586895586
10,17,10,113,3,al,0.10032340665377293
11,17,11,311,2,al,0.02389723601453966
12,17,12,331,1,al,0.024218049688933967
13,17,13,133,0,al,0.04110464980349226
14,17,14,113,3,ar,0.05009667624051851
15,17,15,113,0,al,0.09605254165319303
16,17,16,311,3,al,0.0236284911302197
17,17,17,331,2,al,0.022542618177051707
18,17,18,133,1,al,0.03814396323412756
19,17,19,113,0,al,0.09314266197991761
20,17,20,311,3,al,0.023509544798438448
21,17,21,331,2,al,0.021438616781154666
22,17,22,133,1,al,0.03612647764014252
23,17,23,113,0,al,0.09039351013029784
24,17,24,311,3,al,0.023448968880849356
25,17,25,331,2,al,0.02044587177519273
26,17,26,133,1,al,0.03424231304868578
27,17,27,113,0,al,0.08779492446164529
28,17,28,311,3,al,0.023439730843073343
29,17,29,331,2,af,0.04032448944387872
30,17,30,321,2,al,0.0183750094422681
31,17,31,232,1,ar,0.047950899720175376
32,17,32,321,2,al,0.01821519667938106
33,17,33,232,1,ar,0.04734578421955116
34,17,34,321,2,al,0.0180678739317624
35,17,35,232,1,ar,0.04675996250231726
36,17,36,321,2,al,0.017932384828486622
37,17,37,232,1,ar,0.04619275375671796
38,17,38,321,2,al,0.017808103916113243
39,17,39,232,1,ar,0.04564350339655545
40,17,40,321,2,al,0.017694435262064007
41,17,41,232,1,ar,0.04511158198732671
42,17,42,321,2,al,0.017590811120347334
43,17,43,232,1,ar,0.04459638421827549
44,17,44,321,2,al,0.01749669065682183
45,17,45,232,1,ar,0.044097327918316824
46,17,46,321,2,al,0.017411558731321716
47,17,47,232,1,ar,0.043613853113888705
48,17,48,321,2,al,0.017334924734090373
49,17,49,232,1,ar,0.04314542112687495
50,17,50,321,2,al,0.01726632147408644
51,17,51,232,1,ar,0.0426915137108298
52,17,52,321,2,al,0.017205304116838977
53,17,53,232,1,ar,0.04225163222381614
54,17,54,321,2,af,0.0156282876204721
55,17,55,311,2,al,0.024008269606301518
56,17,56,331,1,al,0.01595288398999937
57,17,57,133,0,al,0.02499498837531681
58,17,58,113,3,al,0.07489163560063808
59,17,59,311,2,al,0.02417741770692732
60,17,60,331,1,al,0.015465755192159406
61,17,61,133,0,al,0.023688778020794624
62,17,62,113,3,al,0.07290708325251927
63,17,63,311,2,al,0.0243633271147425
64,17,64,331,1,al,0.015033086998823485
65,17,65,133,0,al,0.022451010365209717
66,17,66,113,3,al,0.07099841289086171
67,17,67,311,2,al,0.024564487639517293
68,17,68,331,1,al,0.014651522176541741
69,17,69,133,0,al,0.021278337090630987
70,17,70,113,3,al,0.06916249953945303
71,17,71,311,2,al,0.024739583333333332
72,17,72,331,1,al,0.014318363077979667
73,17,73,133,0,al,0.020168884681443965
74,17,74,113,3,al,0.06739851726518999
75,17,75,311,2,al,0.024739583333333332
76,17,76,331,1,al,0.014032309578330538
77,17,77,133,0,al,0.019125117150839803
78,17,78,113,3,al,0.06571289094899448
79,17,79,311,2,al,0.024739583333333332
80,17,80,331,1,al,0.013789497314763885
81,17,81,133,0,al,0.018143123256653477
82,17,82,113,3,al,0.06410170479281399
83,17,83,311,2,al,0.024739583333333332
84,17,84,331,1,al,0.013586330540587247
85,17,85,133,0,al,0.017219227082482476
86,17,86,113,3,al,0.06256125510003131
87,17,87,311,2,al,0.024739583333333332
88,17,88,331,1,al,0.013419464582624179
89,17,89,133,0,al,0.016349973650754693
90,17,90,113,3,al,0.0610880380379469
91,17,91,311,2,al,0.024739583333333332
92,17,92,331,1,al,0.013285789426463716
93,17,93,133,0,al,0.015532115439013254
94,17,94,113,3,ar,0.023292853857276224
95,17,95,113,0,al,0.05912953566677057
96,17,96,311,3,al,0.024739583333333332
97,17,97,331,2,al,0.013149731722053103
98,17,98,133,1,al,0.014476768970901008
99,17,99,113,0,al,0.05780442743381775
