state,al,af,ar,epoch
004,0.020396252860950967,4.077845233164565e-06,4.077845233164565e-06,19
014,0.009237244201663601,0.00014191454620914262,0.00015063034083817627,19
024,0.02562678942418847,0.002071953949334153,0.002672170337017648,19
034,0.004913902221078559,0.0015411537844992025,0.0023490987785276638,19
044,0.0,0.0,0.0,19
103,0.015227745881787063,3.0356252434104497e-06,0.0005172158969890762,19
113,0.28072132389857507,0.008133548037707118,0.00130359508666008,19
123,0.03544461493455016,0.004595042620940822,0.006344297802466588,19
133,0.08338342765545394,0.04408734812993101,0.06132200281748909,19
143,0.0020970614358516867,0.004294612620212327,0.006596375424224239,19
202,0.03147069481146679,1.4090092475688398e-05,0.007188166843926239,19
212,0.08272854340078406,0.00846474286144341,0.020255733214662876,19
222,3.3729823479786603e-06,0.004849904067336915,3.854599772364373e-06,19
232,0.2435990295505052,0.17121260989569118,0.273550231250755,19
242,0.11523186276802655,0.23515645624635326,0.38959016701406085,19
301,0.019423680370219465,5.811920621458809e-06,0.007754113350537659,19
311,0.2506201755332805,0.06811225403566364,0.11178200776966028,19
321,0.536066878705564,0.22867138526407946,0.30925466728433587,19
331,0.10530795155426682,0.08864082942886424,0.0005337668931786574,19
341,0.017401985672687408,0.025724997714306714,0.037902617405161675,19
400,0.00873529321767011,1.3097628173243573e-06,0.003998,19
410,0.05584561955902769,0.031350797758285594,0.03054908471028108,19
420,0.5841094428818648,0.4350281592359907,0.4165126257712956,19
430,0.04642539814232152,0.05355346850725396,0.048039439511958666,19
440,0.006257428313498926,0.01013286679080032,3.03590727267527e-06,19
