state,al,af,ar,epoch
004,0.04753791810449687,1.898909525892474e-05,1.898909525892474e-05,96
014,0.027624422194065426,0.00044013638705230426,0.00045773779369534875,96
024,0.18638159628122428,0.016080019215542234,0.019771561558650112,96
034,0.014676880225827083,0.004708352356377065,0.007029843380310133,96
044,0.004775005511356993,0.005718691337951629,0.009075318020972912,96
103,0.09463532330595895,9.419098731065884e-05,0.003916072333726034,96
113,1.0222979023512477,0.030680294189063564,0.018431433524510283,96
123,0.1365239468265399,0.02109329013979655,0.025265490240396003,96
133,0.31399852322889343,0.1626779541964722,0.23314972623064054,96
143,0.006222988938709941,0.013046270456734276,0.01971198301832732,96
202,0.2832152760888601,0.0010288287096021493,0.06630136414605005,96
212,0.31552359100526073,0.033060566989583276,0.07639244814786955,96
222,6.446298708552398e-05,0.02101260465664538,6.649978456410299e-05,96
232,0.6113580973117462,0.4258706905104726,0.7377145690125686,96
242,0.37078863832507275,0.7824100056449916,1.3251935582350733,96
301,0.10041356062675828,0.00013500823057857898,0.03978251059299225,96
311,0.8898755341923016,0.2409519021352284,0.4006332432401696,96
321,1.3645143463371614,0.6087350383291907,0.7972104200022866,96
331,0.3795361493585831,0.3312303511853844,0.007400714711795554,96
341,0.07687337937207539,0.1160982104296492,0.16876604147596969,96
400,0.07365217026744544,6.605128828188016e-05,0.033735534099749095,96
410,0.26627777634232186,0.14885919096084183,0.145703641122724,96
420,1.8811619829192767,1.3555118871265204,1.3644836761831485,96
430,0.20741104449800557,0.2500756886620744,0.21506532925795896,96
440,0.026159996661008877,0.042276814005773086,4.624469523894318e-05,96
