state,al,af,ar,epoch
004,0.027189794797254016,6.792746867656802e-06,6.792746867656802e-06,43
014,0.018419921534179432,0.00029293085931407004,0.0002991679675258486,43
024,0.08613392725898082,0.007496088045170966,0.008910144135841968,43
034,0.004913902221078559,0.0015411537844992025,0.0023490987785276638,43
044,0.0015958242315032597,0.0019059729597410934,0.003030629278722755,43
103,0.024978681268257627,7.540573399523835e-06,0.0010607136504122202,43
113,0.5126121763210619,0.015234972169181859,0.004435853078320714,43
123,0.0649023529978434,0.008945536128681618,0.011756570665336263,43
133,0.1544444463143993,0.08264964282084084,0.11425514709431846,43
143,0.003314080015985158,0.006925928672599554,0.01048833282322588,43
202,0.1251146085152361,0.00020478769765133772,0.029613659381021732,43
212,0.1450999379699311,0.014896046798657706,0.035675763268129906,43
222,1.127680299517455e-05,0.008768575967487171,1.2142383788928092e-05,43
232,0.38299345082054675,0.268027753309153,0.43929223504600046,43
242,0.25481745091309027,0.5311425491051143,0.8873296421353994,43
301,0.046688385310013986,3.0259898177250612e-05,0.018441014152768553,43
311,0.4449794067900874,0.1204483476581072,0.20055625123511484,43
321,0.843960184312221,0.3640865563043793,0.4882887353520736,43
331,0.19372909637179844,0.16430450894782922,0.0018303041917400998,43
341,0.03705196856228178,0.05553435915538623,0.081137455463908,43
400,0.030425288725508808,1.2154241113572544e-05,0.013958977561388787,43
410,0.1217458079876253,0.06792442821528819,0.06676092245166583,43
420,1.2970077322389095,0.9495442450438194,0.9320567681625858,43
430,0.10187574911561328,0.11906003228491772,0.10529658850439,43
440,0.012502015346092531,0.020153116932569118,1.1071167436803554e-05,43
