state,al,af,ar,epoch
004,0.020396252860950967,4.077845233164565e-06,4.077845233164565e-06,36
014,0.01389391436384967,0.00020678763896679272,0.0002310085338968987,36
024,0.07227532284333604,0.006341424815796755,0.0074454382170854524,36
034,0.004913902221078559,0.0015411537844992025,0.0023490987785276638,36
044,0.0007979714243669982,0.0009534632114762848,0.001515205274388126,36
103,0.02015163407556756,5.047753025723795e-06,0.00075776474994828,36
113,0.43282868291030674,0.012608126285427332,0.0031252650793308313,36
123,0.06141704925547645,0.008429645838614786,0.011122543373324684,36
133,0.13030247925073732,0.06884573652836401,0.09609356474932895,36
143,0.003314080015985158,0.006925928672599554,0.01048833282322588,36
202,0.10949298976288528,0.00015778504275302974,0.0260141208056538,36
212,0.1378422068950269,0.014145597260249913,0.03408737359832404,36
222,9.639961469752312e-06,0.008124843506926193,1.0442805858975178e-05,36
232,0.34892963039828623,0.24490541666220123,0.397911902883388,36
242,0.22199975531138308,0.46094544159350254,0.7673894835697069,36
301,0.03892591800130521,2.135306757870151e-05,0.015382963183132169,36
311,0.37884039746597886,0.10284107464002781,0.16919801330076703,36
321,0.7661064007772238,0.32927361485163065,0.44469437776144194,36
331,0.1648056801715957,0.13977362478735092,0.0013211932431750298,36
341,0.031172015179685233,0.046464886720841314,0.06807582147035207,36
400,0.021722609225057424,6.519888419857673e-06,0.009980474097174254,36
410,0.10188196429559737,0.05699781858300692,0.055830145803173394,36
420,1.129214687084273,0.8303658431948946,0.8100698364300439,36
430,0.0859559300880881,0.10019330768173484,0.0888958655533825,36
440,0.010012036991775823,0.016114602729330057,7.2586605191702385e-06,36
