state,al,af,ar,epoch
004,0.04075997761970649,1.4249553001476527e-05,1.4249553001476527e-05,79
014,0.0230488105437259,0.00036128205191882253,0.0003784107188969084,79
024,0.1572030998875813,0.013468640379577627,0.01660356195084887,79
034,0.013016741667537598,0.004196593967660796,0.006227340419945454,79
044,0.0015958242315032597,0.0019059729597410934,0.003030629278722755,79
103,0.07955417136047546,6.752952240059652e-05,0.0034169398488903433,79
113,0.8811376052770001,0.026252633532577053,0.013503606471040135,79
123,0.1046304926856515,0.01534060479412851,0.01915115788643695,79
133,0.2691328769206565,0.14035645847813574,0.19957384004022768,79
143,0.0053674572063408315,0.011320117146368644,0.017030540194866994,79
202,0.237655792251548,0.0007242992985053894,0.05524010049325579,79
212,0.2536941347127062,0.026376681738107102,0.061415368857692026,79
222,4.083969130436825e-05,0.01668196523859791,4.246704813692367e-05,79
232,0.5602950405131407,0.3910542771977364,0.667550751369125,79
242,0.3441495561689103,0.7242433979730528,1.2231690218832494,79
301,0.07376583003268418,7.341618918570622e-05,0.029104601287143678,79
311,0.7574118923178715,0.2052217079028272,0.3404789893026298,79
321,1.24838767534296,0.5503164765978061,0.7276097480225959,79
331,0.3297566652793782,0.2862978445693576,0.0055092683032695105,79
341,0.06314572866139911,0.09508793952960151,0.13849676595345992,79
400,0.04774159127844911,2.858748782994475e-05,0.021892443781732517,79
410,0.21433377982539878,0.1199023791202758,0.11732133110754228,79
420,1.7481916004427434,1.264343022395176,1.2646972349029642,79
430,0.16712277515111124,0.20000565861865685,0.1731624061338161,79
440,0.0212271654929177,0.03423885224448671,3.0685512531721045e-05,79
