state,al,af,ar,epoch
004,0.020396252860950967,4.077845233164565e-06,4.077845233164565e-06,20
014,0.009237244201663601,0.00014191454620914262,0.00015063034083817627,20
024,0.028378330903484936,0.0023274467831567902,0.00294602905512656,20
034,0.004913902221078559,0.0015411537844992025,0.0023490987785276638,20
044,0.0,0.0,0.0,20
103,0.015227745881787063,3.0356252434104497e-06,0.0005172158969890762,20
113,0.28072132389857507,0.008133548037707118,0.00130359508666008,20
123,0.03713416659111173,0.0048643553055237945,0.006667516103587062,20
133,0.08338342765545394,0.04408734812993101,0.06132200281748909,20
143,0.0020970614358516867,0.004294612620212327,0.006596375424224239,20
202,0.035358763243247236,1.7611878707537432e-05,0.008177619277586734,20
212,0.08510340914906701,0.008710056970581304,0.020932791347654193,20
222,3.3729823479786603e-06,0.004849904067336915,3.854599772364373e-06,20
232,0.25175925087114287,0.1771309619129371,0.28298893507114165,20
242,0.12431891727149633,0.25356552784445385,0.4205888895824891,20
301,0.019423680370219465,5.811920621458809e-06,0.007754113350537659,20
311,0.2506201755332805,0.06811225403566364,0.11178200776966028,20
321,0.5528649928014764,0.23582633197151143,0.3198358476320781,20
331,0.10530795155426682,0.08864082942886424,0.0005337668931786574,20
341,0.018954712674549276,0.028053410765509868,0.04131097516440701,20
400,0.00873529321767011,1.3097628173243573e-06,0.003998,20
410,0.0616861756377024,0.03464280019820523,0.03371560148701279,20
420,0.6292966688446027,0.46857858087373705,0.44868926700231765,20
430,0.049393440901621885,0.05699554149826125,0.05109601582939023,20
440,0.006257428313498926,0.01013286679080032,3.03590727267527e-06,20
