state,al,af,ar,epoch
004,0.04075997761970649,1.4249553001476527e-05,1.4249553001476527e-05,86
014,0.0230488105437259,0.00036128205191882253,0.0003784107188969084,86
024,0.1679533431954507,0.01438209945401425,0.01777217072562342,86
034,0.014676880225827083,0.004708352356377065,0.007029843380310133,86
044,0.003978976691205324,0.004769020849524394,0.0075620451567289014,86
103,0.08965845623043563,8.481226724731025e-05,0.0037294275875990462,86
113,0.9732338554036599,0.02911722802722453,0.016618116927808197,86
123,0.12629127574860544,0.01931968545645871,0.02334838019532824,86
133,0.2985951788637802,0.15499589308765363,0.22158079736606257,86
143,0.005788253858972871,0.01218820325040098,0.01835693820029933,86
202,0.2529619314841902,0.000820151476336268,0.058788311759473556,86
212,0.2857129667461052,0.02984228772159614,0.06954603402407136,86
222,4.929501107342812e-05,0.01835916183267415,5.108163224562211e-05,86
232,0.5777838319636099,0.40371670315707747,0.6916982696571959,86
242,0.35598713929362796,0.7484043269457439,1.2668542460970136,86
301,0.08890576578918019,0.00010637049319793136,0.035234850593482504,86
311,0.8414531240671747,0.22787570455706221,0.3787244617848315,86
321,1.2887734586339155,0.5701653814764422,0.753614165953608,86
331,0.362110041586545,0.3156137873447364,0.006708711067412919,86
341,0.06836321317695536,0.10292546460878924,0.1499060879832579,86
400,0.06503164334379785,5.1862144046665335e-05,0.029795280709815627,86
410,0.23374901749383334,0.13094216122459507,0.12782233638210586,86
420,1.8036266005568247,1.3037943323159624,1.305737919448712,86
430,0.18325136326242142,0.2202799957035887,0.1900127097689917,86
440,0.02369601294951121,0.03825559877001032,3.807057070624292e-05,86
