state,al,af,ar,epoch
004,0.020396252860950967,4.077845233164565e-06,4.077845233164565e-06,34
014,0.01389391436384967,0.00020678763896679272,0.0002310085338968987,34
024,0.07227532284333604,0.006341424815796755,0.0074454382170854524,34
034,0.004913902221078559,0.0015411537844992025,0.0023490987785276638,34
044,0.0007979714243669982,0.0009534632114762848,0.001515205274388126,34
103,0.02015163407556756,5.047753025723795e-06,0.00075776474994828,34
113,0.4300519734409362,0.012532180943950848,0.003085067278318119,34
123,0.05614372355238942,0.007673964211511948,0.01017550796157869,34
133,0.12862292446793314,0.06800586035394612,0.09486224759452677,34
143,0.003314080015985158,0.006925928672599554,0.01048833282322588,34
202,0.10949298976288528,0.00015778504275302974,0.0260141208056538,34
212,0.11858379472195121,0.012148307914245227,0.02963381508997182,34
222,4.915496533593604e-06,0.005847991694026524,5.4953802064626624e-06,34
232,0.3127714032303605,0.220329517047991,0.3547302904133986,34
242,0.2212479430507714,0.4597058428947143,0.7649483338708597,34
301,0.03892591800130521,2.135306757870151e-05,0.015382963183132169,34
311,0.37442986206736406,0.10164189528521639,0.16724268297786102,34
321,0.6858489244931382,0.2933736588635012,0.399504941908761,34
331,0.16293637542999467,0.1381496494991442,0.0012909224188074934,34
341,0.031172015179685233,0.046464886720841314,0.06807582147035207,34
400,0.017358975592717082,4.351979476828759e-06,0.00798831088753435,34
410,0.10188196429559737,0.05699781858300692,0.055830145803173394,34
420,1.1261147882465612,0.827969547879745,0.8080382664599725,34
430,0.08453219757900789,0.0984178014397903,0.08741395772634462,34
440,0.008762826241815909,0.014088172017186368,5.652853099336569e-06,34
