state,al,af,ar,epoch
004,0.027189794797254016,6.792746867656802e-06,6.792746867656802e-06,38
014,0.01389391436384967,0.00020678763896679272,0.0002310085338968987,38
024,0.07781676657433498,0.006808075487637738,0.00803126718976396,38
034,0.004913902221078559,0.0015411537844992025,0.0023490987785276638,38
044,0.0007979714243669982,0.0009534632114762848,0.001515205274388126,38
103,0.02015163407556756,5.047753025723795e-06,0.00075776474994828,38
113,0.44896848877714424,0.01313171862547492,0.0033712659454373955,38
123,0.06141704925547645,0.008429645838614786,0.011122543373324684,38
133,0.13425222868517336,0.07107506358303214,0.0990564806777073,38
143,0.003314080015985158,0.006925928672599554,0.01048833282322588,38
202,0.1172916873029673,0.00018053268018886163,0.02782801613959799,38
212,0.14272902736426527,0.014648818224500575,0.035074053566592746,38
222,1.127680299517455e-05,0.008768575967487171,1.2142383788928092e-05,38
232,0.36373218678497543,0.25483826632914375,0.4158625084808375,38
242,0.23073323038659285,0.4809080037229788,0.8001026240000054,38
301,0.03892591800130521,2.135306757870151e-05,0.015382963183132169,38
311,0.3918254325331421,0.10629499201313866,0.17536295915575253,38
321,0.800075128016675,0.3445597068870776,0.4632456075676341,38
331,0.1705128510628044,0.14457141623957417,0.0014139174661766617,38
341,0.031172015179685233,0.046464886720841314,0.06807582147035207,38
400,0.026074645426579425,9.120833074095758e-06,0.01197064514360452,38
410,0.10188196429559737,0.05699781858300692,0.055830145803173394,38
420,1.1747950894954238,0.86226751373818,0.8437479489208783,38
430,0.08737464387844987,0.10196327873043468,0.0903763791575818,38
440,0.01125752363248553,0.018135188055597842,9.064920664210853e-06,38
