state,al,af,ar,epoch
004,0.020396252860950967,4.077845233164565e-06,4.077845233164565e-06,21
014,0.009237244201663601,0.00014191454620914262,0.00015063034083817627,21
024,0.028378330903484936,0.0023274467831567902,0.00294602905512656,21
034,0.004913902221078559,0.0015411537844992025,0.0023490987785276638,21
044,0.0,0.0,0.0,21
103,0.015227745881787063,3.0356252434104497e-06,0.0005172158969890762,21
113,0.2976055789735969,0.008708178587701693,0.001469723916141361,21
123,0.0388673828045612,0.0051185768038547385,0.0069851841361315455,21
133,0.08899874311569296,0.04746561589282695,0.06556851945499108,21
143,0.0020970614358516867,0.004294612620212327,0.006596375424224239,21
202,0.035358763243247236,1.7611878707537432e-05,0.008177619277586734,21
212,0.0875019665630476,0.008954919472598816,0.021558335083758713,21
222,3.3729823479786603e-06,0.004849904067336915,3.854599772364373e-06,21
232,0.25627985595043395,0.18035510255396406,0.2882669448163516,21
242,0.13208870144480608,0.2689701761782107,0.4469076630926882,21
301,0.019423680370219465,5.811920621458809e-06,0.007754113350537659,21
311,0.26655591914960086,0.0723108097763762,0.11934937229679302,21
321,0.56285798405019,0.24014425585140928,0.32585624072034775,21
331,0.1134176734242275,0.09520128872961864,0.0006171029939660041,21
341,0.019749692905597784,0.02923136926503365,0.0430608144670755,21
400,0.00873529321767011,1.3097628173243573e-06,0.003998,21
410,0.0616861756377024,0.03464280019820523,0.03371560148701279,21
420,0.6659526452237458,0.4960257493777539,0.47466555390504517,21
430,0.050847510315408136,0.05876181620475805,0.05261174998987454,21
440,0.006257428313498926,0.01013286679080032,3.03590727267527e-06,21
