state,al,af,ar,epoch
004,0.013597647910454203,2.040260207276746e-06,2.040260207276746e-06,8
014,0.004577488572773811,7.765705645678984e-05,7.01716891277434e-05,8
024,0.01408665942484898,0.001211897758350613,0.001448606474130601,8
034,0.0032509405910919643,0.0010405509968584047,0.0015477438772602342,8
044,0.0,0.0,0.0,8
103,0.01012687756711925,1.5143650202519953e-06,0.0003578566348372313,8
113,0.037812274918592285,0.0010447458268455117,2.4635084557560014e-05,8
123,0.016076354161104565,0.0020119091356432623,0.002844253317893239,8
133,0.012872188758059537,0.006740551534481867,0.009405716624087406,8
143,0.0004386762013989473,0.0008405037863938666,0.0013502639444358297,8
202,0.01557188784512922,3.903329597094867e-06,0.003828401635119831,8
212,0.039061744803994415,0.004004382212269744,0.009557861853672928,8
222,1.1546550816395926e-06,0.0029021967975905155,1.4437201063170045e-06,8
232,0.11397082793704921,0.08031576188990186,0.12517720322371884,8
242,0.07721252373405964,0.1573991897746502,0.25981593343991116,8
301,0.011668385033173866,2.3268254725865123e-06,0.00466436740821371,8
311,0.0407256737007561,0.011059143070275324,0.017965218621835075,8
321,0.2445920791871611,0.10366326424721871,0.14165191712270997,8
331,0.016266020115868734,0.013153174318739191,1.290909909546793e-05,8
341,0.012668461557369753,0.018739737276972583,0.027583900033701137,8
400,0.004366701657230694,4.3667016572306943e-07,0.002,8
410,0.03534858942512105,0.019796506531938117,0.01937549629744393,8
420,0.3959667120836775,0.2951972079302161,0.28228083103493934,8
430,0.03166945615774778,0.0362080315889719,0.03271153949901348,8
440,0.003757156623053392,0.006080735079685753,1.2149485648772784e-06,8
