state,al,af,ar,epoch
004,0.03397784857695218,1.0183738978484362e-05,1.0183738978484362e-05,53
014,0.0230488105437259,0.00036128205191882253,0.0003784107188969084,53
024,0.10545860779362745,0.009104738363537845,0.01098454471974545,53
034,0.008238316600306557,0.0025568942542491353,0.003957180317714051,53
044,0.0015958242315032597,0.0019059729597410934,0.003030629278722755,53
103,0.03997752779546317,1.802985145004378e-05,0.0016833366840126427,53
113,0.5684469900051655,0.01684608411307602,0.00547123739517032,53
123,0.07724007632051184,0.010749141111371015,0.013987356992982635,53
133,0.1720899807439168,0.09170209049086449,0.1273293496790058,53
143,0.003314080015985158,0.006925928672599554,0.01048833282322588,53
202,0.15636554257645885,0.00031691099496655565,0.0366880619419976,53
212,0.17864595193462385,0.018388327351550292,0.043392854550875874,53
222,1.6953107124479062e-05,0.010741859380188082,1.801033995537339e-05,53
232,0.45911413671077933,0.32045314944636866,0.5341746633127579,53
242,0.28546838412141584,0.5967791607691308,1.0009222864396579,53
301,0.05820622086501372,4.647540341343027e-05,0.023059319991073145,53
311,0.4976119353887409,0.13471200546669168,0.22426482042258566,53
321,1.0160985482329459,0.44157415160923313,0.5883956074431524,53
331,0.2136081745080432,0.1817653047574581,0.002234970075181841,53
341,0.040078606120758954,0.060095306236422445,0.08776064676126866,53
400,0.0391160510344623,1.951571849669961e-05,0.017929679388036385,53
410,0.13313123603549176,0.07432044691680867,0.07297936486850483,53
420,1.4509565265648587,1.0585712462389332,1.0453454238787432,53
430,0.1159720421611708,0.1364389687198196,0.11997808579130556,53
440,0.01498954103100117,0.024193708996238947,1.568379678489113e-05,53
