state,al,af,ar,epoch
004,0.013597647910454203,2.040260207276746e-06,2.040260207276746e-06,6
014,0.004577488572773811,7.765705645678984e-05,7.01716891277434e-05,6
024,0.01408665942484898,0.001211897758350613,0.001448606474130601,6
034,0.0015868253541821888,0.0005394471053260747,0.0007459692902658261,6
044,0.0,0.0,0.0,6
103,0.005021794429830533,5.021794429830533e-07,0.0001983378539044537,6
113,0.037812274918592285,0.0010447458268455117,2.4635084557560014e-05,6
123,0.014240551639336466,0.0018048436851132452,0.0025307388932468166,6
133,0.012872188758059537,0.006740551534481867,0.009405716624087406,6
143,0.0,0.0,0.0,6
202,0.01557188784512922,3.903329597094867e-06,0.003828401635119831,6
212,0.0341828511244327,0.003506257344941938,0.008371719092976945,6
222,8.981119192522413e-07,0.0025744127430660352,1.1546550816395926e-06,6
232,0.07129106350648966,0.05032045181681028,0.07799108025873731,6
242,0.06770956193382464,0.1389671935610105,0.2282345523083939,6
301,0.011668385033173866,2.3268254725865123e-06,0.00466436740821371,6
311,0.03822121102186297,0.010392618433786817,0.016793224627586856,6
321,0.15264063020867102,0.06478814550685381,0.08829573321336515,6
331,0.015158522203621995,0.012280432637102056,1.1293790874755813e-05,6
341,0.009441034459005251,0.014029967877614099,0.020568916485249,6
400,0.004366701657230694,4.3667016572306943e-07,0.002,6
410,0.026445984261288233,0.014696656249107707,0.014566636295454613,6
420,0.349548313101268,0.2600546290959822,0.24948756182175474,6
430,0.02576239883410309,0.029181728985295585,0.026564795962332258,6
440,0.003757156623053392,0.006080735079685753,1.2149485648772784e-06,6
