state,al,af,ar,epoch
004,0.027189794797254016,6.792746867656802e-06,6.792746867656802e-06,50
014,0.0230488105437259,0.00036128205191882253,0.0003784107188969084,50
024,0.09432364485579865,0.008222989969631975,0.009780744401313426,50
034,0.0065766860698052805,0.0020489938982993683,0.0031531591369831757,50
044,0.0015958242315032597,0.0019059729597410934,0.003030629278722755,50
103,0.03007333750108055,1.0540366576232365e-05,0.0012207542988446306,50
113,0.5528279529074395,0.016354515383147177,0.0051657989439132974,50
123,0.07200901833092387,0.009956699039513902,0.013029393233630835,50
133,0.16663052825960312,0.08876917308305712,0.12325705058529543,50
143,0.003314080015985158,0.006925928672599554,0.01048833282322588,50
202,0.14069419143516565,0.0002578179016323744,0.0332568872456388,50
212,0.1691135599941343,0.017393380603642223,0.04116964573057712,50
222,1.592740266841949e-05,0.010416318587279896,1.6953107124479062e-05,50
232,0.4358516920377256,0.3040752348894889,0.5046350073598982,50
242,0.2784786652539909,0.5833390939100677,0.97627214130676,50
301,0.05820622086501372,4.647540341343027e-05,0.023059319991073145,50
311,0.48100734552699653,0.13025301040037143,0.21652649815002026,50
321,0.9622397777295922,0.41738125960446776,0.5558827283419796,50
331,0.20548652197498296,0.1746710986558399,0.002065229615987192,50
341,0.037837990489973015,0.05668365857536768,0.08282160987585808,50
400,0.034776462539207895,1.561973312637976e-05,0.01594532164675527,50
410,0.12461559694535505,0.0695593987373541,0.06832021036249648,50
420,1.4186594247706823,1.0348884166746128,1.022462791231615,50
430,0.10889905064595048,0.127767332010831,0.11264248394026562,50
440,0.013747638449348603,0.022176073194893394,1.327770358885609e-05,50
