state,al,af,ar,epoch
004,0.020396252860950967,4.077845233164565e-06,4.077845233164565e-06,24
014,0.009237244201663601,0.00014191454620914262,0.00015063034083817627,24
024,0.028378330903484936,0.0023274467831567902,0.00294602905512656,24
034,0.004913902221078559,0.0015411537844992025,0.0023490987785276638,24
044,0.0007979714243669982,0.0009534632114762848,0.001515205274388126,24
103,0.015227745881787063,3.0356252434104497e-06,0.0005172158969890762,24
113,0.30358735572767326,0.008844767332381353,0.0015271753037158508,24
123,0.05109796632740314,0.006855124217437123,0.009207194118264332,24
133,0.09178042071275808,0.04868360106427486,0.06758374693132646,24
143,0.0020970614358516867,0.004294612620212327,0.006596375424224239,24
202,0.03937178570138005,2.15314453989679e-05,0.008964346316097318,24
212,0.10914198131677136,0.01115674939340515,0.026986865180500023,24
222,4.368706700795751e-06,0.00551158539498648,4.915496533593604e-06,24
232,0.3007000052924866,0.21139548715803222,0.34033658712685355,24
242,0.14402981116781952,0.29230793218787043,0.48717529624267264,24
301,0.019423680370219465,5.811920621458809e-06,0.007754113350537659,24
311,0.2712741540293427,0.07362282004504268,0.12119648872982985,24
321,0.6600490626586414,0.28241994840813,0.38268591063796614,24
331,0.11733291138178736,0.09863360336002662,0.0006609169282673793,24
341,0.019749692905597784,0.02923136926503365,0.0430608144670755,24
400,0.017358975592717082,4.351979476828759e-06,0.00798831088753435,24
410,0.06456819642438864,0.03623374137038381,0.035307545523068196,24
420,0.7229891073462787,0.5388578778580498,0.5146994439013027,24
430,0.053802538826974874,0.06221216660618331,0.05565859298664673,24
440,0.008762826241815909,0.014088172017186368,5.652853099336569e-06,24
