state,al,af,ar,epoch
004,0.03397784857695218,1.0183738978484362e-05,1.0183738978484362e-05,62
014,0.0230488105437259,0.00036128205191882253,0.0003784107188969084,62
024,0.12441766840292241,0.010790977891734058,0.013003975246818738,62
034,0.008238316600306557,0.0025568942542491353,0.003957180317714051,62
044,0.0015958242315032597,0.0019059729597410934,0.003030629278722755,62
103,0.03997752779546317,1.802985145004378e-05,0.0016833366840126427,62
113,0.6128629630987421,0.018158185983310655,0.006377915517121914,62
123,0.08423528945070557,0.011799089461944808,0.015263570142172177,62
133,0.1864878374725512,0.09890165387912118,0.13802552725956557,62
143,0.003314080015985158,0.006925928672599554,0.01048833282322588,62
202,0.18731407588354526,0.0004529120475742976,0.04404529541329573,62
212,0.19764142589451775,0.020374804409716323,0.04782216565082829,62
222,2.137223043353326e-05,0.012059569676835608,2.2556815170783287e-05,62
232,0.4944086004988498,0.3449995134450563,0.5795362290350192,62
242,0.3177582525178724,0.6688242854568235,1.1242599233083652,62
301,0.06596259812787704,5.917839397457008e-05,0.02610265481995492,62
311,0.5369474417536706,0.14538244453987106,0.24158564849531994,62
321,1.0958070753970448,0.4777179767237993,0.6357345936106116,62
331,0.23060195612355724,0.19678092926752583,0.0026119262137375534,62
341,0.04531308163002028,0.06806624633470394,0.09936141675235219,62
400,0.04340963089764895,2.3837165867967807e-05,0.01991205277157622,62
410,0.1529692141490763,0.08543475696304317,0.08376326061567457,62
420,1.6176956424599023,1.1729282909055008,1.167998460577474,62
430,0.1341913639601264,0.15897904304219299,0.13887355508708357,62
440,0.01875627120973813,0.030209903731473864,2.4090345345154168e-05,62
