state,al,af,ar,epoch
004,0.027189794797254016,6.792746867656802e-06,6.792746867656802e-06,39
014,0.018419921534179432,0.00029293085931407004,0.0002991679675258486,39
024,0.08058939963904584,0.007037502681864886,0.008323198316236062,39
034,0.004913902221078559,0.0015411537844992025,0.0023490987785276638,39
044,0.0007979714243669982,0.0009534632114762848,0.001515205274388126,39
103,0.02015163407556756,5.047753025723795e-06,0.00075776474994828,39
113,0.44896848877714424,0.01313171862547492,0.0033712659454373955,39
123,0.06313946665996169,0.008693842453500874,0.011440707855049236,39
133,0.13425222868517336,0.07107506358303214,0.0990564806777073,39
143,0.003314080015985158,0.006925928672599554,0.01048833282322588,39
202,0.1172916873029673,0.00018053268018886163,0.02782801613959799,39
212,0.1450999379699311,0.014896046798657706,0.035675763268129906,39
222,1.127680299517455e-05,0.008768575967487171,1.2142383788928092e-05,39
232,0.37318666275873263,0.26156608089382605,0.42726716623902855,39
242,0.2354805729423947,0.48977662582409603,0.816381576645673,39
301,0.046688385310013986,3.0259898177250612e-05,0.018441014152768553,39
311,0.3918254325331421,0.10629499201313866,0.17536295915575253,39
321,0.821105090120813,0.35371715020457034,0.47622309259907947,39
331,0.1705128510628044,0.14457141623957417,0.0014139174661766617,39
341,0.031172015179685233,0.046464886720841314,0.06807582147035207,39
400,0.026074645426579425,9.120833074095758e-06,0.01197064514360452,39
410,0.10188196429559737,0.05699781858300692,0.055830145803173394,39
420,1.1961769450998654,0.8781722124995812,0.8586500778273022,39
430,0.0902386316053704,0.10546006685497365,0.09334212446232447,39
440,0.01125752363248553,0.018135188055597842,9.064920664210853e-06,39
