state,al,af,ar,epoch
004,0.020396252860950967,4.077845233164565e-06,4.077845233164565e-06,33
014,0.01389391436384967,0.00020678763896679272,0.0002310085338968987,33
024,0.07227532284333604,0.006341424815796755,0.0074454382170854524,33
034,0.004913902221078559,0.0015411537844992025,0.0023490987785276638,33
044,0.0007979714243669982,0.0009534632114762848,0.001515205274388126,33
103,0.015227745881787063,3.0356252434104497e-06,0.0005172158969890762,33
113,0.39331068886896214,0.011596657575420596,0.0025843369238089144,33
123,0.05614372355238942,0.007673964211511948,0.01017550796157869,33
133,0.11906218861543497,0.06351800423570955,0.08789268817804083,33
143,0.002977083898385766,0.00597599698760928,0.009301839089140219,33
202,0.10949298976288528,0.00015778504275302974,0.0260141208056538,33
212,0.11858379472195121,0.012148307914245227,0.02963381508997182,33
222,4.915496533593604e-06,0.005847991694026524,5.4953802064626624e-06,33
232,0.3127714032303605,0.220329517047991,0.3547302904133986,33
242,0.21761516305546968,0.45069025193064133,0.7508003737957799,33
301,0.03892591800130521,2.135306757870151e-05,0.015382963183132169,33
311,0.3497988556176818,0.09484018434144988,0.15695472543122535,33
321,0.6858489244931382,0.2933736588635012,0.399504941908761,33
331,0.15177850035509574,0.12827365309015007,0.0011158348251204449,33
341,0.02898263341198654,0.04307334660322498,0.0632390371772606,33
400,0.017358975592717082,4.351979476828759e-06,0.00798831088753435,33
410,0.09344740154636962,0.05235626593606094,0.05111029035800803,33
420,1.1041885793556143,0.8126898589254988,0.7909549609669563,33
430,0.08019747366766965,0.09341720898444386,0.08285812864780145,33
440,0.008762826241815909,0.014088172017186368,5.652853099336569e-06,33
