state,al,af,ar,epoch
004,0.04075997761970649,1.4249553001476527e-05,1.4249553001476527e-05,90
014,0.0230488105437259,0.00036128205191882253,0.0003784107188969084,90
024,0.17831549068245875,0.015413736313956818,0.018874634626018492,90
034,0.014676880225827083,0.004708352356377065,0.007029843380310133,90
044,0.004775005511356993,0.005718691337951629,0.009075318020972912,90
103,0.08965845623043563,8.481226724731025e-05,0.0037294275875990462,90
113,0.9756246252507579,0.029170989755933834,0.016699061273405466,90
123,0.1297657306470894,0.019888531119140275,0.02398640864535212,90
133,0.2985951788637802,0.15499589308765363,0.22158079736606257,90
143,0.005788253858972871,0.01218820325040098,0.01835693820029933,90
202,0.2679917094631429,0.0009216634512089882,0.06276013021542766,90
212,0.29264351374973213,0.030585111702215492,0.07108779214705882,90
222,5.108163224562211e-05,0.01869032398236936,5.289958301161342e-05,90
232,0.5881711619933968,0.4106188698080161,0.7056767154579808,90
242,0.3647195446759994,0.7684520022560603,1.3013107598577722,90
301,0.0927859753500013,0.00011554272023973356,0.03673581866470951,90
311,0.8432746459062462,0.2283887365409858,0.3793932946929052,90
321,1.3119813524326749,0.5818039857432049,0.7672871343381691,90
331,0.362110041586545,0.3156137873447364,0.006708711067412919,90
341,0.0732214899949912,0.11056668583221256,0.160750641971553,90
400,0.06934534168588145,5.874481607120682e-05,0.031766392960907906,90
410,0.2553911658003383,0.14271714248132034,0.139772554707502,90
420,1.8509561190706099,1.3349364622168791,1.3412398106718182,90
430,0.19689701997621736,0.23672659630792794,0.20405025306870145,90
440,0.024928670642675413,0.04026572775740472,4.2059072911277146e-05,90
