state,al,af,ar,epoch
004,0.03397784857695218,1.0183738978484362e-05,1.0183738978484362e-05,67
014,0.0230488105437259,0.00036128205191882253,0.0003784107188969084,67
024,0.14081622284216888,0.012149288975173101,0.014796346307228614,67
034,0.009731623013416431,0.0031538572952447175,0.004649200665208681,67
044,0.0015958242315032597,0.0019059729597410934,0.003030629278722755,67
103,0.049927692338188084,2.746952336745488e-05,0.0021066596352714586,67
113,0.691755553588773,0.020537519615052822,0.0081816719507132,67
123,0.08587441693408635,0.012106343479753071,0.015592332771083258,67
133,0.21049155375338674,0.1112088499628717,0.1559114362708799,67
143,0.004099391846791213,0.008716997052191535,0.013044386644894532,67
202,0.21055214535229932,0.0005704427942159905,0.04932760006840268,67
212,0.204646881054637,0.021122857842407434,0.04965258483660302,67
222,2.3773134845084447e-05,0.012724442618654512,2.5021805972104814e-05,67
232,0.5043992387359995,0.35221769357818383,0.5924860344259331,67
242,0.33106544774802255,0.6977117707920861,1.175069997428059,67
301,0.06986496313736619,6.610571189433213e-05,0.027604222066850523,67
311,0.6010440564251865,0.16282284026587585,0.27046893141847506,67
321,1.1182985435972617,0.48776035283138536,0.6502916579418891,67
331,0.25959074938875726,0.22305492877305147,0.003346080746258119,67
341,0.050482925450736946,0.07595460127611672,0.11077899294308315,67
400,0.04340963089764895,2.3837165867967807e-05,0.01991205277157622,67
410,0.16975415730544674,0.09477495864269353,0.09299474895260264,67
420,1.6843087507130836,1.2189772739573363,1.217733460105569,67
430,0.14527322524213776,0.17273024670904924,0.15038996081874254,67
440,0.019991506779595377,0.03222661223686856,2.728891622349587e-05,67
