state,al,af,ar,epoch
004,0.013597647910454203,2.040260207276746e-06,2.040260207276746e-06,0
014,0.0,0.0,0.0,0
024,0.0,0.0,0.0,0
034,0.0,0.0,0.0,0
044,0.0,0.0,0.0,0
103,0.0,0.0,0.0,0
113,0.0,0.0,0.0,0
123,0.0017393050342665083,0.00023756128046073941,0.0003187107722451027,0
133,0.0,0.0,0.0,0
143,0.0,0.0,0.0,0
202,0.0,0.0,0.0,0
212,0.007265164274596149,0.0007495269946697588,0.001932841557610046,0
222,3.248870209798564e-08,0.0006517053313283539,9.762674652872306e-08,0
232,0.016367532521233946,0.01175457718636672,0.017768899879248276,0
242,0.009871704510823026,0.01933142177318862,0.03227361060409701,0
301,0.0,0.0,0.0,0
311,0.0,0.0,0.0,0
321,0.03402991318797823,0.014313094766751857,0.020349551474437854,0
331,0.0,0.0,0.0,0
341,0.0,0.0,0.0,0
400,0.004366701657230694,4.3667016572306943e-07,0.002,0
410,0.0,0.0,0.0,0
420,0.0470456117643368,0.0357465012311983,0.03326950497883871,0
430,0.0015009942378528122,0.001754271020181572,0.0015627260422348898,0
440,0.001253538579173071,0.002023759502016795,2.023759502016795e-07,0
