state,al,af,ar,epoch
004,0.04075997761970649,1.4249553001476527e-05,1.4249553001476527e-05,77
014,0.0230488105437259,0.00036128205191882253,0.0003784107188969084,77
024,0.1572030998875813,0.013468640379577627,0.01660356195084887,77
034,0.013016741667537598,0.004196593967660796,0.006227340419945454,77
044,0.0015958242315032597,0.0019059729597410934,0.003030629278722755,77
103,0.07476091043072107,5.963373900355252e-05,0.00312994247661002,77
113,0.8394979419340883,0.024826931329761083,0.012183175362487753,77
123,0.10098554170415842,0.014825078948732131,0.018505069634725,77
133,0.25572339472340205,0.13311253112918506,0.18945266577158515,77
143,0.0053674572063408315,0.011320117146368644,0.017030540194866994,77
202,0.237655792251548,0.0007242992985053894,0.05524010049325579,77
212,0.24653620824904415,0.025617063504035784,0.060031344855760074,77
222,3.924329269906087e-05,0.016356418980064416,4.083969130436825e-05,77
232,0.5492523258107748,0.38402930089097675,0.6526797173766833,77
242,0.34354965661758635,0.7233086912957541,1.2212036023369082,77
301,0.07376583003268418,7.341618918570622e-05,0.029104601287143678,77
311,0.7227239060427583,0.1959840532946853,0.32385650329000687,77
321,1.2227868581381474,0.5376797975967955,0.7143840819444575,77
331,0.31458669715263404,0.2728385073578228,0.004995835180348203,77
341,0.06170634333066404,0.09286097487702497,0.1352870448667721,77
400,0.04774159127844911,2.858748782994475e-05,0.021892443781732517,77
410,0.21162565816567822,0.11843412737309893,0.1158104384920148,77
420,1.7459377954136395,1.2625977169186742,1.263255736687529,77
430,0.16437861322669428,0.19665356449403343,0.17031118147684,77
440,0.0212271654929177,0.03423885224448671,3.0685512531721045e-05,77
